Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
-0.30120849609375,67.3711848299041,3.106689453125E-08,-0.301116943359375,1,1,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.300750732421875,67.3757628298926,1.8084716796875E-07,-0.30072021484375,1,2,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.30029296875,67.380340829881,7.2662353515625E-08,-0.30029296875,1,3,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.299835205078125,67.3849188298694,-4.35791015625E-08,-0.299835205078125,1,4,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.29937744140625,67.3894968298579,-1.9744873046875E-08,-0.299346923828125,1,5,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.298919677734375,67.3940748298463,1.4404296875E-07,-0.298797607421875,1,6,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.2984619140625,67.3986528298348,1.600341796875E-07,-0.298431396484375,1,7,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.298004150390625,67.4032308298232,-6.5093994140625E-08,-0.298095703125,1,8,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.29754638671875,67.4078088298116,-6.4208984375E-08,-0.29742431640625,1,9,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.297088623046875,67.4123868298001,9.9609375E-08,-0.297088623046875,1,10,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.296630859375,67.4169648297885,2.1759033203125E-07,-0.2965087890625,1,11,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.296173095703125,67.421542829777,4.937744140625E-08,-0.296234130859375,1,12,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.29571533203125,67.4261208297654,-1.02783203125E-07,-0.295654296875,1,13,3.45283128786833E-05,-2.69292342010886E-05,1 µA
-0.295257568359375,67.4306988297539,5.0201416015625E-08,-0.295135498046875,1,14,3.45283128786833E-05,-2.69292342010886E-05,1 µA
