Potential applied (V),Fitted WE(1).δ.Current,Corrected WE(1).δ.Current (A)
0.31219482421875,4.01693226985833E-06,4.73987848291661E-08
0.317230224609375,4.0634009379154E-06,4.42650777096044E-08
0.322265625,4.10980955506042E-06,4.02758941583319E-08
0.327301025390625,4.15615673455701E-06,4.15361365367412E-08
0.33233642578125,4.20244105664215E-06,3.6145369139099E-08
0.337371826171875,4.24866106802327E-06,3.93638343204765E-08
0.3424072265625,4.29481528144786E-06,3.8070460739639E-08
0.347442626953125,4.34090217534915E-06,3.80651098071013E-08
0.35247802734375,4.38692019357132E-06,3.50768767411753E-08
0.357513427734375,4.43286774517752E-06,3.5210868103732E-08
0.362548828125,4.47874320434373E-06,3.66376550312747E-08
0.367584228515625,4.52454491034167E-06,4.02744255958302E-08
0.37261962890625,4.57027116761339E-06,4.06297112928557E-08
0.377655029296875,4.61592024594027E-06,4.3503582184727E-08
0.3826904296875,4.66149038070887E-06,4.03528810098765E-08
0.387725830078125,4.70697977327597E-06,5.01003048490252E-08
0.39276123046875,4.75238659143479E-06,4.77232718464585E-08
0.397796630859375,4.79770896998427E-06,4.63462057969772E-08
0.40283203125,4.84294501140313E-06,5.20745198468655E-08
0.407867431640625,4.88809278663003E-06,5.42289907137233E-08
0.41290283203125,4.93315033595103E-06,5.37271054552154E-08
0.417938232421875,4.97811566999547E-06,5.57588417232844E-08
0.4229736328125,5.02298677084062E-06,5.66641080656311E-08
0.428009033203125,5.06776159322602E-06,5.49190708364832E-08
0.43304443359375,5.11243806587727E-06,6.02914263102259E-08
0.438079833984375,5.15701409293958E-06,6.21021179979181E-08
0.443115234375,5.20148755552047E-06,6.64567804170304E-08
0.448150634765625,5.24585631334128E-06,6.115052259622E-08
0.45318603515625,5.29011820649652E-06,6.87685122534841E-08
0.458221435546875,5.33427105731994E-06,7.31386106488089E-08
0.4632568359375,5.37831267235607E-06,7.63992417064305E-08
0.468292236328125,5.42224084443539E-06,7.82474368146128E-08
0.47332763671875,5.4660533548514E-06,8.26526998360958E-08
0.478363037109375,5.50974797563736E-06,7.8936106393892E-08
0.4833984375,5.55332247194012E-06,8.90725475911258E-08
0.488433837890625,5.59677460448864E-06,8.5903618167608E-08
0.49346923828125,5.64010213215388E-06,9.62870280023677E-08
0.498504638671875,5.68330281459716E-06,9.52006033715901E-08
0.5035400390625,5.72637441500333E-06,1.02788182652922E-07
0.508575439453125,5.76931470289514E-06,1.08676019761106E-07
0.51361083984375,5.81212145702487E-06,1.09814578131383E-07
0.518646240234375,5.85479246833893E-06,1.1414063712982E-07
0.523681640625,5.89732554301128E-06,1.20740863238719E-07
0.528717041015625,5.93971850554079E-06,1.22598388990461E-07
0.53375244140625,5.98196920190789E-06,1.27649938717105E-07
0.538787841796875,6.02407550278552E-06,1.34066587058235E-07
0.5438232421875,6.06603530679898E-06,1.38493501794774E-07
0.548858642578125,6.10784654382961E-06,1.39406874139137E-07
0.55389404296875,6.14950717835651E-06,1.46879540393493E-07
0.558929443359375,6.19101521283063E-06,1.56030685606865E-07
0.56396484375,6.23236869107561E-06,1.61979453455636E-07
0.569000244140625,6.27356570170906E-06,1.65338106884688E-07
0.57403564453125,6.31460438157849E-06,1.67634387952763E-07
0.579071044921875,6.35548291920549E-06,1.72837393294506E-07
0.5841064453125,6.39619955823205E-06,1.81559230830444E-07
0.589141845703125,6.43675260086243E-06,1.84951500700072E-07
0.59417724609375,6.47714041129433E-06,1.90340057455666E-07
0.599212646484375,6.51736141913289E-06,1.92538483210864E-07
0.604248046875,6.55741412278074E-06,2.01008728781765E-07
0.609283447265625,6.59729709279792E-06,2.10259059545825E-07
0.61431884765625,6.63700897522486E-06,2.1083038024389E-07
0.619354248046875,6.67654849486186E-06,2.17982755138138E-07
0.6243896484375,6.71591445849879E-06,2.18594818844964E-07
0.629425048828125,6.75510575808818E-06,2.27010941130568E-07
0.63446044921875,6.79412137385559E-06,2.27668176925662E-07
0.639495849609375,6.83296037734054E-06,2.38878001565713E-07
0.64453125,6.87162193436201E-06,2.38973768762993E-07
0.649566650390625,6.91010530790208E-06,2.4596158662917E-07
0.65460205078125,6.94840986090171E-06,2.46414357848288E-07
0.659637451171875,6.98653505896262E-06,2.60169042599879E-07
0.6646728515625,7.02448047294946E-06,2.58234370800541E-07
0.669708251953125,7.06224578148652E-06,2.64109198982231E-07
0.67474365234375,7.09983077334348E-06,2.63145300875274E-07
0.679779052734375,7.13723534970475E-06,2.74568849513996E-07
