Potential applied (V),Fitted WE(1).δ.Curren,Corrected WE(1).δ.Current (A
1.228637695,7.60584E-06,2.81426E-07
1.233673096,7.62782E-06,2.8478E-07
1.238708496,7.64979E-06,2.84472E-07
1.243743896,7.67159E-06,2.82516E-07
1.248779297,7.69338E-06,2.85443E-07
1.253814697,7.71499E-06,2.82451E-07
1.258850098,7.73659E-06,2.86784E-07
1.263885498,7.75801E-06,2.90998E-07
1.268920898,7.77943E-06,2.94601E-07
1.273956299,7.80067E-06,2.98697E-07
1.278991699,7.8219E-06,3.03709E-07
1.2840271,7.84295E-06,3.19286E-07
1.2890625,7.86399E-06,3.27538E-07
1.2940979,7.88484E-06,3.48189E-07
1.299133301,7.9057E-06,3.5297E-07
1.304168701,7.92636E-06,3.83272E-07
1.309204102,7.94702E-06,4.00453E-07
1.314239502,7.96749E-06,4.2454E-07
1.319274902,7.98796E-06,4.57783E-07
1.324310303,8.00823E-06,5.06175E-07
1.329345703,8.0285E-06,5.5121E-07
1.334381104,8.04858E-06,5.94E-07
1.339416504,8.06865E-06,6.44725E-07
1.344451904,8.08853E-06,7.04498E-07
1.349487305,8.10841E-06,7.61219E-07
1.354522705,8.12809E-06,8.37367E-07
1.359558105,8.14777E-06,9.00086E-07
1.364593506,8.16724E-06,9.71552E-07
1.369628906,8.18672E-06,1.03295E-06
1.374664307,8.20599E-06,1.08356E-06
1.379699707,8.22526E-06,1.15126E-06
1.384735107,8.24433E-06,1.18926E-06
1.389770508,8.2634E-06,1.23855E-06
1.394805908,8.28226E-06,1.26913E-06
1.399841309,8.30112E-06,1.29208E-06
1.404876709,8.31978E-06,1.30913E-06
1.409912109,8.33843E-06,1.32252E-06
1.41494751,8.35688E-06,1.30957E-06
1.41998291,8.37532E-06,1.29265E-06
1.425018311,8.39355E-06,1.26831E-06
1.430053711,8.41179E-06,1.22872E-06
1.435089111,8.42981E-06,1.18323E-06
1.440124512,8.44783E-06,1.14995E-06
1.445159912,8.46563E-06,1.08637E-06
1.450195313,8.48344E-06,1.02889E-06
1.455230713,8.50103E-06,9.56367E-07
1.460266113,8.51862E-06,9.17414E-07
1.465301514,8.53599E-06,8.48161E-07
1.470336914,8.55337E-06,7.97219E-07
1.475372314,8.57052E-06,7.28185E-07
1.480407715,8.58768E-06,6.9272E-07
1.485443115,8.60461E-06,6.54423E-07
1.490478516,8.62154E-06,6.13075E-07
1.495513916,8.63826E-06,5.68896E-07
1.500549316,8.65497E-06,5.4608E-07
1.505584717,8.67146E-06,5.23486E-07
1.510620117,8.68795E-06,5.06996E-07
1.515655518,8.70422E-06,4.93781E-07
1.520690918,8.72048E-06,4.71412E-07
1.525726318,8.73652E-06,4.5537E-07
1.530761719,8.75257E-06,4.42381E-07
1.535797119,8.76838E-06,4.38773E-07
1.54083252,8.78419E-06,4.22958E-07
1.54586792,8.79978E-06,4.34837E-07
1.55090332,8.81537E-06,4.46715E-07
1.555938721,8.83073E-06,4.46614E-07
1.560974121,8.84609E-06,4.43462E-07
1.566009521,8.86122E-06,4.52746E-07
1.571044922,8.87635E-06,4.62029E-07
1.576080322,8.89125E-06,4.71543E-07
1.581115723,8.90615E-06,4.78005E-07
1.586151123,8.92082E-06,4.75542E-07
1.591186523,8.93549E-06,4.85286E-07
1.596221924,8.94993E-06,4.89158E-07
1.601257324,8.96437E-06,5.05237E-07
1.606292725,8.97857E-06,5.15444E-07
1.611328125,8.99278E-06,5.13444E-07
1.616363525,9.00676E-06,5.39142E-07
1.621398926,9.02073E-06,5.37374E-07
1.626434326,9.03447E-06,5.57201E-07
1.631469727,9.04822E-06,5.67872E-07
1.636505127,9.06173E-06,5.72672E-07
1.641540527,9.07524E-06,5.77473E-07
1.646575928,9.08852E-06,5.64195E-07
1.651611328,9.10179E-06,5.63124E-07
1.656646729,9.11484E-06,5.68389E-07
1.661682129,9.12788E-06,5.52292E-07
1.666717529,9.1407E-06,5.51686E-07
1.67175293,9.15351E-06,5.35821E-07
1.67678833,9.16609E-06,5.35446E-07
1.68182373,9.17867E-06,5.19813E-07
1.686859131,9.19102E-06,5.04411E-07
1.691894531,9.20337E-06,4.92061E-07
1.696929932,9.21549E-06,4.70786E-07
1.701965332,9.22761E-06,4.55615E-07
1.707000732,9.2395E-06,4.43725E-07
1.712036133,9.25139E-06,4.31835E-07
1.717071533,9.26305E-06,4.11019E-07
1.722106934,9.27471E-06,4.02409E-07
1.727142334,9.28615E-06,3.84873E-07
1.732177734,9.29758E-06,3.79543E-07
