"Potential.applied..V.","Time..s.","WE.1..Current..A.","WE.1..Potential..V.","Scan","Index","Q.","Q..1","Current.range"
0.0177001953125,37.2834499058683,1.15570068359375e-06,0.0164825439453125,1,1,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.02166748046875,37.2854339058633,2.2686767578125e-06,0.021038818359375,1,2,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.025634765625,37.2874179058583,2.91046142578125e-06,0.025994873046875,1,3,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.02960205078125,37.2894019058533,3.193359375e-06,0.0306243896484375,1,4,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.0335693359375,37.2913859058483,3.2470703125e-06,0.03468017578125,1,5,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.03753662109375,37.2933699058433,3.319091796875e-06,0.038568115234375,1,6,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.04150390625,37.2953539058383,3.49029541015625e-06,0.042315673828125,1,7,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.04547119140625,37.2973379058333,3.71429443359375e-06,0.0462890625,1,8,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.0494384765625,37.2993219058283,3.8995361328125e-06,0.0504150390625,1,9,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.05340576171875,37.3013059058233,4.19891357421875e-06,0.054443359375,1,10,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.057373046875,37.3032899058182,4.42535400390625e-06,0.058624267578125,1,11,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.06134033203125,37.3052739058132,4.58282470703125e-06,0.062774658203125,1,12,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.0653076171875,37.3072579058082,4.688720703125e-06,0.0667724609375,1,13,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.06927490234375,37.3092419058032,4.854736328125e-06,0.070587158203125,1,14,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.0732421875,37.3112259057982,4.9261474609375e-06,0.07452392578125,1,15,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.07720947265625,37.3132099057932,5.023193359375e-06,0.07830810546875,1,16,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.0811767578125,37.3151939057882,5.11810302734375e-06,0.08233642578125,1,17,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.08514404296875,37.3171779057832,5.2734375e-06,0.086456298828125,1,18,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.089111328125,37.3191619057782,5.3369140625e-06,0.090362548828125,1,19,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.09307861328125,37.3211459057732,5.499267578125e-06,0.0943603515625,1,20,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.0970458984375,37.3231299057682,5.58624267578125e-06,0.0987548828125,1,21,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.10101318359375,37.3251139057631,5.65032958984375e-06,0.102783203125,1,22,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.10498046875,37.3270979057581,5.63018798828125e-06,0.106597900390625,1,23,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.10894775390625,37.3290819057531,5.67108154296875e-06,0.1107177734375,1,24,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.1129150390625,37.3310659057481,5.589599609375e-06,0.114532470703125,1,25,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.11688232421875,37.3330499057431,5.57708740234375e-06,0.118408203125,1,26,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.120849609375,37.3350339057381,5.5889892578125e-06,0.122344970703125,1,27,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.12481689453125,37.3370179057331,5.626220703125e-06,0.126373291015625,1,28,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.1287841796875,37.3390019057281,5.57403564453125e-06,0.13031005859375,1,29,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.13275146484375,37.3409859057231,5.68328857421875e-06,0.13433837890625,1,30,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.13671875,37.3429699057181,5.6988525390625e-06,0.138580322265625,1,31,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.14068603515625,37.3449539057131,5.6915283203125e-06,0.142547607421875,1,32,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.1446533203125,37.346937905708,5.6353759765625e-06,0.14654541015625,1,33,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.14862060546875,37.348921905703,5.67138671875e-06,0.150390625,1,34,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.152587890625,37.350905905698,5.54534912109375e-06,0.154266357421875,1,35,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.15655517578125,37.352889905693,5.48919677734375e-06,0.158111572265625,1,36,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.1605224609375,37.354873905688,5.4888916015625e-06,0.16204833984375,1,37,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.16448974609375,37.356857905683,5.53192138671875e-06,0.16607666015625,1,38,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.16845703125,37.358841905678,5.4864501953125e-06,0.17010498046875,1,39,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.17242431640625,37.360825905673,5.59967041015625e-06,0.174102783203125,1,40,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.1763916015625,37.362809905668,5.626220703125e-06,0.17822265625,1,41,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.18035888671875,37.364793905663,5.64788818359375e-06,0.182220458984375,1,42,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.184326171875,37.366777905658,5.609130859375e-06,0.186126708984375,1,43,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
0.18829345703125,37.3687619056529,5.64849853515625e-06,0.19000244140625,1,44,1.53659926634282e-05,-5.8128274558112e-06,"1 µA"
