Potential applied (V),Fitted WE(1).δ.Curren,Corrected WE(1).δ.Current (A
0.715026855,2.56932E-06,4.16823E-07
0.720062256,2.58921E-06,4.85436E-07
0.725097656,2.6091E-06,5.61679E-07
0.730133057,2.6289E-06,6.48691E-07
0.735168457,2.6487E-06,7.51266E-07
0.740203857,2.6684E-06,8.58513E-07
0.745239258,2.68811E-06,9.70948E-07
0.750274658,2.70772E-06,1.09905E-06
0.755310059,2.72732E-06,1.24423E-06
0.760345459,2.74683E-06,1.3941E-06
0.765380859,2.76633E-06,1.57449E-06
0.77041626,2.78572E-06,1.75041E-06
0.77545166,2.80511E-06,1.948E-06
0.780487061,2.82439E-06,2.16737E-06
0.785522461,2.84367E-06,2.39681E-06
0.790557861,2.86282E-06,2.63736E-06
0.795593262,2.88198E-06,2.89042E-06
0.800628662,2.90101E-06,3.14238E-06
0.805664063,2.92005E-06,3.41326E-06
0.810699463,2.93896E-06,3.67603E-06
0.815734863,2.95786E-06,3.94613E-06
0.820770264,2.97664E-06,4.21361E-06
0.825805664,2.99541E-06,4.48505E-06
0.830841064,3.01406E-06,4.72947E-06
0.835876465,3.0327E-06,4.98732E-06
0.840911865,3.0512E-06,5.20685E-06
0.845947266,3.06971E-06,5.43249E-06
0.850982666,3.08808E-06,5.6308E-06
0.856018066,3.10644E-06,5.81079E-06
0.861053467,3.12467E-06,5.96652E-06
0.866088867,3.14289E-06,6.10393E-06
0.871124268,3.16098E-06,6.21708E-06
0.876159668,3.17906E-06,6.28749E-06
0.881195068,3.197E-06,6.3489E-06
0.886230469,3.21494E-06,6.36148E-06
0.891265869,3.23273E-06,6.34979E-06
0.89630127,3.25053E-06,6.30147E-06
0.90133667,3.26818E-06,6.21058E-06
0.90637207,3.28583E-06,6.09527E-06
0.911407471,3.30334E-06,5.93739E-06
0.916442871,3.32084E-06,5.74593E-06
0.921478271,3.3382E-06,5.53631E-06
0.926513672,3.35557E-06,5.29922E-06
0.931549072,3.37278E-06,5.04396E-06
0.936584473,3.39E-06,4.75819E-06
0.941619873,3.40708E-06,4.48172E-06
0.946655273,3.42415E-06,4.19914E-06
0.951690674,3.44109E-06,3.90449E-06
0.956726074,3.45802E-06,3.62205E-06
0.961761475,3.47482E-06,3.35196E-06
0.966796875,3.49162E-06,3.09713E-06
0.971832275,3.50828E-06,2.86379E-06
0.976867676,3.52494E-06,2.63962E-06
0.981903076,3.54146E-06,2.43388E-06
0.986938477,3.55799E-06,2.24341E-06
0.991973877,3.57438E-06,2.07137E-06
0.997009277,3.59077E-06,1.90849E-06
1.002044678,3.60704E-06,1.77016E-06
1.007080078,3.62331E-06,1.62572E-06
1.012115479,3.63945E-06,1.50582E-06
1.017150879,3.65559E-06,1.38591E-06
1.022186279,3.67161E-06,1.28139E-06
1.02722168,3.68763E-06,1.18603E-06
1.03225708,3.70354E-06,1.09383E-06
1.03729248,3.71944E-06,1.00468E-06
1.042327881,3.73523E-06,9.18698E-07
1.047363281,3.75102E-06,8.51026E-07
1.052398682,3.76671E-06,7.8041E-07
1.057434082,3.78239E-06,7.06742E-07
1.062469482,3.79798E-06,6.51488E-07
1.067504883,3.81356E-06,5.90129E-07
1.072540283,3.82904E-06,5.34973E-07
1.077575684,3.84452E-06,4.92023E-07
1.082611084,3.85992E-06,4.40011E-07
1.087646484,3.87531E-06,3.97154E-07
1.092681885,3.89061E-06,3.57435E-07
1.097717285,3.90592E-06,3.23821E-07
1.102752686,3.92114E-06,2.93339E-07
1.107788086,3.93636E-06,2.56755E-07
1.112823486,3.95151E-06,2.29401E-07
1.117858887,3.96665E-06,2.08151E-07
1.122894287,3.98173E-06,1.71712E-07
1.127929688,3.99681E-06,1.53583E-07
1.132965088,4.01182E-06,1.32467E-07
1.138000488,4.02683E-06,1.20506E-07
1.143035889,4.04179E-06,9.63957E-08
1.148071289,4.05674E-06,9.05961E-08
1.153106689,4.07165E-06,7.56929E-08
1.15814209,4.08655E-06,6.68932E-08
1.16317749,4.10141E-06,5.50871E-08
1.168212891,4.11626E-06,4.3281E-08
1.173248291,4.13108E-06,3.45657E-08
1.178283691,4.1459E-06,3.19539E-08
1.183319092,4.16069E-06,2.32712E-08
1.188354492,4.17548E-06,1.76402E-08
1.193389893,4.19024E-06,1.20353E-08
1.198425293,4.205E-06,9.4822E-09
1.203460693,4.21974E-06,6.9487E-09
1.208496094,4.23448E-06,1.36344E-09
1.213531494,4.2492E-06,1.89478E-09
1.218566895,4.26393E-06,-3.6774E-09
1.223602295,4.27865E-06,-6.19127E-09
1.228637695,4.29337E-06,-5.65339E-09
1.233673096,4.30809E-06,-2.06376E-09
1.238708496,4.32281E-06,-1.06812E-08
1.243743896,4.33922E-06,-5.72205E-09
1.248779297,4.35562E-06,-7.62939E-10
1.253814697,4.37202E-06,-1.41144E-08
1.258850098,4.38843E-06,-3.05176E-09
1.263885498,4.40483E-06,-1.02997E-08
1.268920898,4.42123E-06,-5.34058E-09
1.273956299,4.43764E-06,-6.48499E-09
1.278991699,4.45404E-06,-1.06812E-08
1.2840271,4.47063E-06,-5.91278E-09
1.2890625,4.48723E-06,-7.24792E-09
1.2940979,4.50382E-06,-5.53131E-09
1.299133301,4.52042E-06,-6.86646E-09
1.304168701,4.53701E-06,-8.2016E-09
1.309204102,4.5536E-06,-6.48499E-09
1.314239502,4.5702E-06,-4.76837E-09
1.319274902,4.58679E-06,-9.15527E-09
1.324310303,4.60357E-06,-7.62683E-09
1.329345703,4.62036E-06,-6.09839E-09
1.334381104,4.63714E-06,-1.51818E-09
1.339416504,4.65392E-06,-1.21968E-08
1.344451904,4.6707E-06,-4.56478E-09
1.349487305,4.68748E-06,-3.03632E-09
1.354522705,4.70427E-06,1.54392E-09
1.359558105,4.72105E-06,9.17592E-09
1.364593506,4.73783E-06,1.07044E-08
1.369628906,4.75461E-06,3.07766E-09
1.374664307,4.77139E-06,4.60619E-09
1.379699707,4.78818E-06,1.22382E-08
1.384735107,4.80496E-06,7.66328E-09
1.389770508,4.82174E-06,1.22436E-08
1.394805908,4.83852E-06,4.61693E-09
1.399841309,4.8553E-06,4.20064E-11
1.404876709,4.87209E-06,-4.53288E-09
1.409912109,4.88887E-06,3.09927E-09
1.41494751,4.90565E-06,4.62795E-09
1.41998291,4.92243E-06,-2.99865E-09
1.425018311,4.93921E-06,-4.52168E-09
1.430053711,4.956E-06,5.87934E-11
1.435089111,4.97278E-06,-1.6723E-08
1.440124512,4.98956E-06,-2.98719E-09
1.445159912,5.00634E-06,4.64515E-09
1.450195313,5.02312E-06,-2.98131E-09
1.455230713,5.0399E-06,-1.06077E-08
1.460266113,5.05669E-06,7.64337E-11
1.465301514,5.07347E-06,-4.49816E-09
1.470336914,5.09025E-06,-2.96923E-09
1.475372314,5.10703E-06,-1.44025E-09
1.480407715,5.12381E-06,3.14049E-09
1.485443115,5.14059E-06,1.92295E-09
1.490478516,5.15738E-06,3.14682E-09
1.495513916,5.17416E-06,1.8714E-08
1.500549316,5.19094E-06,1.87172E-08
1.505584717,5.20772E-06,2.51292E-08
1.510620117,5.2245E-06,4.3443E-08
1.515655518,5.24128E-06,4.43619E-08
1.520690918,5.25806E-06,4.46704E-08
1.525726318,5.27485E-06,5.62705E-08
1.530761719,5.29163E-06,6.48188E-08
1.535797119,5.30841E-06,7.21465E-08
1.54083252,5.32519E-06,8.00846E-08
1.54586792,5.34197E-06,8.61916E-08
1.55090332,5.35875E-06,9.90125E-08
1.555938721,5.37553E-06,9.74902E-08
1.560974121,5.39231E-06,1.06344E-07
1.566009521,5.40909E-06,9.74975E-08
1.571044922,5.42588E-06,1.02384E-07
1.576080322,5.44266E-06,1.03913E-07
1.581115723,5.45944E-06,9.17102E-08
1.586151123,5.47622E-06,8.43897E-08
1.591186523,5.493E-06,8.92763E-08
1.596221924,5.50978E-06,6.79178E-08
1.601257324,5.52656E-06,7.92131E-08
1.606292725,5.54334E-06,6.85359E-08
1.611328125,5.56012E-06,5.66379E-08
1.616363525,5.5769E-06,5.23693E-08
1.621398926,5.59368E-06,5.3594E-08
1.626434326,5.61046E-06,4.68841E-08
1.631469727,5.62725E-06,4.38363E-08
1.636505127,5.64403E-06,4.41455E-08
1.641540527,5.66081E-06,3.2858E-08
1.646575928,5.67759E-06,3.07258E-08
1.651611328,5.69437E-06,2.12694E-08
1.656646729,5.71115E-06,2.98185E-08
1.661682129,5.72793E-06,1.67E-08
1.666717529,5.74471E-06,1.15161E-08
1.67175293,5.76149E-06,1.09099E-08
1.67678833,5.77827E-06,8.77786E-09
1.68182373,5.79505E-06,7.8665E-09
1.686859131,5.81183E-06,2.98789E-09
1.691894531,5.82861E-06,2.38173E-09
1.696929932,5.84539E-06,2.38595E-09
1.701965332,5.86217E-06,-9.66761E-10
1.707000732,5.87895E-06,2.58184E-10
1.712036133,5.89573E-06,1.17795E-09
1.717071533,5.91251E-06,2.66684E-10
1.722106934,5.92929E-06,-9.49761E-10
1.727142334,5.94607E-06,-2.77654E-09
1.732177734,5.96286E-06,-1.2464E-09
1.737213135,5.97964E-06,-2.46282E-09
1.742248535,5.99642E-06,-1.00879E-08
1.747283936,6.0132E-06,-1.28502E-11
1.752319336,6.02998E-06,-5.19656E-09
1.757354736,6.04676E-06,-1.83534E-09
1.762390137,6.06354E-06,-7.93457E-09
1.767425537,6.08059E-06,-9.11713E-09
1.772460938,6.09764E-06,9.91821E-10
1.777496338,6.11469E-06,-1.14822E-08
1.782531738,6.13174E-06,-1.20544E-08
1.787567139,6.15112E-06,-7.32422E-09
1.792602539,6.1705E-06,-1.11389E-08
1.797637939,6.18988E-06,-8.23975E-09
