Potential applied (V),Fitted WE(1).δ.Current,Corrected WE(1).δ.Current (A)
0.5841064453125,3.73608104894136E-06,8.13627987148853E-08
0.589141845703125,3.77005773250555E-06,8.73641424944448E-08
0.59417724609375,3.80403441606975E-06,9.09240800240044E-08
0.599212646484375,3.83790542119502E-06,9.18431139612262E-08
0.604248046875,3.8717764263203E-06,1.00391542429698E-07
0.609283447265625,3.90553679233272E-06,1.0996613735478E-07
0.61431884765625,3.93929715834514E-06,1.17709677592361E-07
0.619354248046875,3.97294207766394E-06,1.19770324679805E-07
0.6243896484375,4.00658699698275E-06,1.22441323329748E-07
0.629425048828125,4.04011182443292E-06,1.33777335723327E-07
0.63446044921875,4.07363665188309E-06,1.36263250460655E-07
0.639495849609375,4.10703691404577E-06,1.48029003922983E-07
0.64453125,4.14043717620844E-06,1.4911360504156E-07
0.649566650390625,4.1737085807759E-06,1.55515052036595E-07
0.65460205078125,4.20697998534337E-06,1.6100097168788E-07
0.659637451171875,4.24011843044324E-06,1.75775124244257E-07
0.6646728515625,4.27325687554312E-06,1.80783651800634E-07
0.669708251953125,4.30625845899458E-06,1.85929041005422E-07
0.67474365234375,4.33926004244604E-06,1.8558126614771E-07
0.679779052734375,4.37212107090955E-06,2.02769065809198E-07
0.684814453125,4.40498209937306E-06,2.02256670158186E-07
0.689849853515625,4.43769909735382E-06,2.15926390927429E-07
0.69488525390625,4.47041609533458E-06,2.13116619509173E-07
0.699920654296875,4.50298581399909E-06,2.25407740688411E-07
0.7049560546875,4.5355555326636E-06,2.34647104055149E-07
0.709991455078125,4.56797495842822E-06,2.47393693915528E-07
0.71502685546875,4.60039438419284E-06,2.60140283775907E-07
0.720062255859375,4.6326607470428E-06,2.64495014675949E-07
0.72509765625,4.66492710989276E-06,2.81056776825991E-07
0.730133056640625,4.69703789139026E-06,2.84651561734736E-07
0.73516845703125,4.72914867288777E-06,3.15406991174731E-07
0.740203857421875,4.76110161382808E-06,3.2831489007817E-07
0.7452392578125,4.79305455476839E-06,3.40917613200358E-07
0.750274658203125,4.82484766244332E-06,3.5215429068168E-07
0.75531005859375,4.85664077011825E-06,3.77734229881753E-07
0.760345458984375,4.88827232514743E-06,4.05306776415068E-07
0.765380859375,4.91990388017662E-06,4.31353444042134E-07
0.770416259765625,4.95137244286801E-06,4.58783807131986E-07
0.77545166015625,4.98284100555941E-06,4.80110654596839E-07
0.780487060546875,5.01414542176181E-06,5.35170984488187E-07
0.7855224609375,5.04544983796422E-06,5.84432974535783E-07
0.790557861328125,5.0765892443762E-06,6.37827259530051E-07
0.79559326171875,5.10772865078818E-06,6.97630235930569E-07
0.800628662109375,5.13870247968969E-06,7.5302115312281E-07
0.8056640625,5.1696763085912E-06,8.34657187502549E-07
0.810699462890625,5.20048429196602E-06,9.17679770533979E-07
0.81573486328125,5.23129227534084E-06,1.01626631840916E-06
0.820770263671875,5.26193444836033E-06,1.12020666492092E-06
0.8258056640625,5.29257662137983E-06,1.24215238252642E-06
0.830841064453125,5.32305332522077E-06,1.38532069821673E-06
0.83587646484375,5.35353002906171E-06,1.53489770531329E-06
0.840911865234375,5.38384191303351E-06,1.68250330181024E-06
0.845947265625,5.41415379700532E-06,1.85299708190093E-06
0.850982666015625,5.44430181996463E-06,2.02487542612912E-06
0.85601806640625,5.47444984292395E-06,2.2382576766073E-06
0.861053466796875,5.50443527395733E-06,2.44173171823018E-06
0.8660888671875,5.53442070499071E-06,2.64612128719679E-06
0.871124267578125,5.56424512334905E-06,2.8723393493072E-06
0.87615966796875,5.59406954170739E-06,3.09214872001136E-06
0.881195068359375,5.62373483597865E-06,3.33073293745885E-06
0.88623046875,5.65340013024992E-06,3.55711012365633E-06
0.891265869140625,5.6829084967598E-06,3.7958512688652E-06
0.89630126953125,5.71241686326968E-06,4.00438001173032E-06
0.901336669921875,5.74177080370291E-06,4.22527021192209E-06
0.9063720703125,5.77112474413613E-06,4.43090162305137E-06
0.911407470703125,5.80032706237419E-06,4.63363289856331E-06
0.91644287109375,5.82952938061225E-06,4.81195011157525E-06
0.921478271484375,5.85858317878661E-06,4.98736408683839E-06
0.926513671875,5.88763697696097E-06,5.13836399960153E-06
0.931549072265625,5.91654565072374E-06,5.27119848990126E-06
0.93658447265625,5.94545432448651E-06,5.38267067551349E-06
0.941619873046875,5.97422155750393E-06,5.46071496593358E-06
0.9466552734375,6.00298879052135E-06,5.51739695166615E-06
0.951690673828125,6.0316185481984E-06,5.5498023502391E-06
0.95672607421875,6.06024830587546E-06,5.53643138162454E-06
0.961761474609375,6.08874482832302E-06,5.51098661698948E-06
0.966796875,6.11724135077057E-06,5.43976548516693E-06
0.971832275390625,6.14560914502952E-06,5.35951780809548E-06
0.97686767578125,6.17397693928847E-06,5.24570079508653E-06
0.981903076171875,6.20222077082825E-06,5.09843840885925E-06
0.9869384765625,6.23046460236804E-06,4.92065844450697E-06
0.991973876953125,6.25858948587981E-06,4.71247985005769E-06
0.99700927734375,6.28671436939159E-06,4.50124949779591E-06
1.00204467773438,6.31472555889906E-06,4.25961526141345E-06
1.007080078125,6.34273674840653E-06,4.00272223596848E-06
1.01211547851563,6.3706397267202E-06,3.7428856639048E-06
1.01715087890625,6.39854270503387E-06,3.46779030277863E-06
1.02218627929688,6.42634317257696E-06,3.19890096804804E-06
1.0272216796875,6.45414364012006E-06,2.93611514894244E-06
1.03225708007813,6.48184750315684E-06,2.68563296559316E-06
1.03729248046875,6.50955136619362E-06,2.44125429786888E-06
1.04232788085938,6.53716472449313E-06,2.20612140831937E-06
1.04736328125,6.56477808279264E-06,1.98929906564486E-06
1.05239868164063,6.59230721676304E-06,1.78476797854946E-06
1.05743408203125,6.61983635073344E-06,1.59854743832906E-06
1.06246948242188,6.64728770806416E-06,1.42461170599834E-06
