Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.455474853515625,8.09018297957425,5.377197265625E-07,0.45587158203125,1,1,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.45654296875,8.09231897956886,1.06964111328125E-06,0.45703125,1,2,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.457611083984375,8.09445497956347,1.37420654296875E-06,0.45819091796875,1,3,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.45867919921875,8.09659097955807,1.55853271484375E-06,0.45941162109375,1,4,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.459747314453125,8.09872697955268,1.56280517578125E-06,0.46026611328125,1,5,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.4608154296875,8.10086297954729,1.6278076171875E-06,0.461334228515625,1,6,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.461883544921875,8.10299897954189,1.640625E-06,0.462493896484375,1,7,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.46295166015625,8.1051349795365,1.673583984375E-06,0.463592529296875,1,8,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.464019775390625,8.10727097953111,1.7694091796875E-06,0.46478271484375,1,9,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.465087890625,8.10940697952572,1.86614990234375E-06,0.46588134765625,1,10,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.466156005859375,8.11154297952032,1.96685791015625E-06,0.467041015625,1,11,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.46722412109375,8.11367897951493,1.99493408203125E-06,0.467987060546875,1,12,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.468292236328125,8.11581497950954,2.05291748046875E-06,0.469085693359375,1,13,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.4693603515625,8.11795097950414,2.066650390625E-06,0.47003173828125,1,14,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.470428466796875,8.12008697949875,1.9525146484375E-06,0.470916748046875,1,15,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.47149658203125,8.12222297949336,1.8939208984375E-06,0.47210693359375,1,16,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.472564697265625,8.12435897948797,1.89727783203125E-06,0.473297119140625,1,17,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.4736328125,8.12649497948257,1.9134521484375E-06,0.474212646484375,1,18,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.474700927734375,8.12863097947718,2.03399658203125E-06,0.475494384765625,1,19,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.47576904296875,8.13076697947179,2.09503173828125E-06,0.47637939453125,1,20,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.476837158203125,8.13290297946639,2.174072265625E-06,0.47760009765625,1,21,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.4779052734375,8.135038979461,2.2052001953125E-06,0.4786376953125,1,22,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.478973388671875,8.13717497945561,2.1441650390625E-06,0.47967529296875,1,23,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.48004150390625,8.13931097945022,2.11639404296875E-06,0.480804443359375,1,24,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.481109619140625,8.14144697944482,2.0758056640625E-06,0.481903076171875,1,25,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.482177734375,8.14358297943943,2.0526123046875E-06,0.48291015625,1,26,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.483245849609375,8.14571897943404,2.03094482421875E-06,0.483978271484375,1,27,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.48431396484375,8.14785497942864,2.0361328125E-06,0.484954833984375,1,28,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.485382080078125,8.14999097942325,2.188720703125E-06,0.486114501953125,1,29,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.4864501953125,8.15212697941786,2.27996826171875E-06,0.4873046875,1,30,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.487518310546875,8.15426297941247,2.29339599609375E-06,0.488311767578125,1,31,6.9327710904181E-05,-1.20115855056792E-05,1 µA
0.48858642578125,8.15639897940707,2.32666015625E-06,0.489349365234375,1,32,6.9327710904181E-05,-1.20115855056792E-05,1 µA
