"Potential.applied..V.","Time..s.","WE.1..Current..A.","WE.1..Potential..V.","Scan","Index","Q.","Q..1","Current.range"
0.009307861328125,37.2025609060726,1.95587158203125e-07,0.00954589843750001,1,1,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.009613037109375,37.2056129060649,1.79290771484375e-07,0.00983276367187499,1,2,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.009918212890625,37.2086649060572,1.5887451171875e-07,0.010150146484375,1,3,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.010223388671875,37.2117169060494,8.551025390625e-08,0.01021728515625,1,4,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.010528564453125,37.2147689060417,1.46881103515625e-07,0.0104888916015625,1,5,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.010833740234375,37.217820906034,1.6326904296875e-07,0.010968017578125,1,6,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.011138916015625,37.2208729060263,2.64068603515625e-07,0.0115081787109375,1,7,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.011444091796875,37.2239249060186,2.50274658203125e-07,0.0117889404296875,1,8,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.011749267578125,37.2269769060109,2.626953125e-07,0.0120697021484375,1,9,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.012054443359375,37.2300289060032,1.6796875e-07,0.0122100830078125,1,10,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.012359619140625,37.2330809059955,1.4434814453125e-07,0.012420654296875,1,11,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.012664794921875,37.2361329059878,1.956787109375e-07,0.0127960205078125,1,12,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.012969970703125,37.2391849059801,2.64617919921875e-07,0.0131317138671875,1,13,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.013275146484375,37.2422369059724,3.0908203125e-07,0.0137176513671875,1,14,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.013580322265625,37.2452889059647,2.706298828125e-07,0.013873291015625,1,15,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.013885498046875,37.248340905957,2.4127197265625e-07,0.01417236328125,1,16,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.014190673828125,37.2513929059493,1.7327880859375e-07,0.01422119140625,1,17,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.014495849609375,37.2544449059416,2.2027587890625e-07,0.0146087646484375,1,18,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.014801025390625,37.2574969059339,2.22442626953125e-07,0.0149871826171875,1,19,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.015106201171875,37.2605489059262,3.3551025390625e-07,0.0154754638671875,1,20,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.015411376953125,37.2636009059185,3.40057373046875e-07,0.015789794921875,1,21,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.015716552734375,37.2666529059107,3.0609130859375e-07,0.0160675048828125,1,22,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.016021728515625,37.269704905903,2.4163818359375e-07,0.016278076171875,1,23,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.016326904296875,37.2727569058953,1.861572265625e-07,0.016357421875,1,24,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.016632080078125,37.2758089058876,2.59429931640625e-07,0.0167816162109375,1,25,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.016937255859375,37.2788609058799,2.98614501953125e-07,0.01710205078125,1,26,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.017242431640625,37.2819129058722,3.5955810546875e-07,0.0176239013671875,1,27,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.017547607421875,37.2849649058645,3.29498291015625e-07,0.01787109375,1,28,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.017852783203125,37.2880169058568,3.16192626953125e-07,0.01822509765625,1,29,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.018157958984375,37.2910689058491,2.28363037109375e-07,0.0182281494140625,1,30,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.018463134765625,37.2941209058414,2.67791748046875e-07,0.0185760498046875,1,31,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.018768310546875,37.2971729058337,2.5213623046875e-07,0.018902587890625,1,32,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.019073486328125,37.300224905826,3.72467041015625e-07,0.01939697265625,1,33,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.019378662109375,37.3032769058183,4.078369140625e-07,0.019854736328125,1,34,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.019683837890625,37.3063289058106,3.64471435546875e-07,0.01995849609375,1,35,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.019989013671875,37.3093809058029,2.89794921875e-07,0.0202789306640625,1,36,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.020294189453125,37.3124329057952,2.38677978515625e-07,0.0203765869140625,1,37,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.020599365234375,37.3154849057875,3.1341552734375e-07,0.02066650390625,1,38,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.020904541015625,37.3185369057798,3.34442138671875e-07,0.0210662841796875,1,39,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.021209716796875,37.321588905772,4.150390625e-07,0.02154541015625,1,40,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.021514892578125,37.3246409057643,3.8385009765625e-07,0.0218902587890625,1,41,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.021820068359375,37.3276929057566,3.86016845703125e-07,0.022222900390625,1,42,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.022125244140625,37.3307449057489,2.8204345703125e-07,0.022222900390625,1,43,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.022430419921875,37.3337969057412,3.01788330078125e-07,0.02252197265625,1,44,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.022735595703125,37.3368489057335,3.1878662109375e-07,0.022882080078125,1,45,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.023040771484375,37.3399009057258,4.01031494140625e-07,0.0232696533203125,1,46,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.023345947265625,37.3429529057181,4.718017578125e-07,0.023773193359375,1,47,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.023651123046875,37.3460049057104,4.11285400390625e-07,0.0239227294921875,1,48,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.023956298828125,37.3490569057027,3.63861083984375e-07,0.0243072509765625,1,49,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.024261474609375,37.352108905695,3.13262939453125e-07,0.024310302734375,1,50,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.024566650390625,37.3551609056873,3.56842041015625e-07,0.024615478515625,1,51,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.024871826171875,37.3582129056796,3.997802734375e-07,0.025030517578125,1,52,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.025177001953125,37.3612649056719,4.74853515625e-07,0.0254241943359375,1,53,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.025482177734375,37.3643169056642,4.4403076171875e-07,0.0257965087890625,1,54,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.025787353515625,37.3673689056565,4.443359375e-07,0.02613525390625,1,55,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.026092529296875,37.3704209056488,3.51226806640625e-07,0.026220703125,1,56,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.026397705078125,37.3734729056411,3.40850830078125e-07,0.0264251708984375,1,57,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.026702880859375,37.3765249056333,3.87481689453125e-07,0.026800537109375,1,58,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.027008056640625,37.3795769056256,4.6630859375e-07,0.0272003173828125,1,59,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.027313232421875,37.3826289056179,5.2642822265625e-07,0.0277099609375,1,60,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.027618408203125,37.3856809056102,4.62646484375e-07,0.02796630859375,1,61,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.027923583984375,37.3887329056025,4.3853759765625e-07,0.0282318115234375,1,62,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.028228759765625,37.3917849055948,3.65936279296875e-07,0.02828369140625,1,63,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.028533935546875,37.3948369055871,4.110107421875e-07,0.028582763671875,1,64,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.028839111328125,37.3978889055794,4.4158935546875e-07,0.02906494140625,1,65,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.029144287109375,37.4009409055717,5.3009033203125e-07,0.0294769287109375,1,66,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.029449462890625,37.403992905564,4.937744140625e-07,0.02978515625,1,67,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.029754638671875,37.4070449055563,5.1422119140625e-07,0.0300048828125,1,68,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.030059814453125,37.4100969055486,4.266357421875e-07,0.0302001953125,1,69,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.030364990234375,37.4131489055409,3.78387451171875e-07,0.030352783203125,1,70,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.030670166015625,37.4162009055332,4.33441162109375e-07,0.030755615234375,1,71,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.030975341796875,37.4192529055255,5.09033203125e-07,0.03115234375,1,72,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.031280517578125,37.4223049055178,5.6427001953125e-07,0.031591796875,1,73,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.031585693359375,37.4253569055101,5.1116943359375e-07,0.03184814453125,1,74,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.031890869140625,37.4284089055024,4.998779296875e-07,0.032171630859375,1,75,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.032196044921875,37.4314609054946,4.2236328125e-07,0.032318115234375,1,76,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.032501220703125,37.4345129054869,4.541015625e-07,0.0326080322265625,1,77,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.032806396484375,37.4375649054792,4.60205078125e-07,0.0329864501953125,1,78,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.033111572265625,37.4406169054715,5.731201171875e-07,0.033282470703125,1,79,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.033416748046875,37.4436689054638,5.65185546875e-07,0.033721923828125,1,80,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.033721923828125,37.4467209054561,5.4931640625e-07,0.0339996337890625,1,81,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.034027099609375,37.4497729054484,4.79736328125e-07,0.0342132568359375,1,82,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.034332275390625,37.4528249054407,4.10369873046875e-07,0.034417724609375,1,83,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.034637451171875,37.455876905433,4.84619140625e-07,0.0347625732421875,1,84,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.034942626953125,37.4589289054253,5.2642822265625e-07,0.035113525390625,1,85,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.035247802734375,37.4619809054176,5.9112548828125e-07,0.0356475830078125,1,86,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.035552978515625,37.4650329054099,5.62744140625e-07,0.0358856201171875,1,87,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.035858154296875,37.4680849054022,5.2398681640625e-07,0.0362091064453125,1,88,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.036163330078125,37.4711369053945,4.5654296875e-07,0.0362518310546875,1,89,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.036468505859375,37.4741889053868,4.84619140625e-07,0.0365509033203125,1,90,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.036773681640625,37.4772409053791,4.8126220703125e-07,0.036962890625,1,91,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.037078857421875,37.4802929053714,6.04248046875e-07,0.0373687744140625,1,92,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.037384033203125,37.4833449053637,6.243896484375e-07,0.0377716064453125,1,93,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.037689208984375,37.4863969053559,5.853271484375e-07,0.0380218505859375,1,94,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.037994384765625,37.4894489053482,5.096435546875e-07,0.0382965087890625,1,95,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.038299560546875,37.4925009053405,4.5166015625e-07,0.0383941650390625,1,96,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
0.038604736328125,37.4955529053328,5.23681640625e-07,0.038739013671875,1,97,5.49917471595109e-05,-6.13569905981422e-06,"1 µA"
