Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.44464111328125,67.172002830407,1.9921875E-06,0.44476318359375,1,1,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.4486083984375,67.173986830402,3.44573974609375E-06,0.44940185546875,1,2,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.45257568359375,67.175970830397,4.1693115234375E-06,0.4537353515625,1,3,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.45654296875,67.177954830392,4.61151123046875E-06,0.4578857421875,1,4,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.46051025390625,67.179938830387,4.840087890625E-06,0.461883544921875,1,5,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.4644775390625,67.181922830382,5.0775146484375E-06,0.46600341796875,1,6,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.46844482421875,67.1839068303769,5.1898193359375E-06,0.470062255859375,1,7,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.472412109375,67.1858908303719,5.3961181640625E-06,0.474151611328125,1,8,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.47637939453125,67.1878748303669,5.52978515625E-06,0.478057861328125,1,9,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.4803466796875,67.1898588303619,5.6512451171875E-06,0.481964111328125,1,10,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.48431396484375,67.1918428303569,5.74127197265625E-06,0.485992431640625,1,11,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.48828125,67.1938268303519,5.86181640625E-06,0.489990234375,1,12,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.49224853515625,67.1958108303469,5.86029052734375E-06,0.493988037109375,1,13,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.4962158203125,67.1977948303419,5.88958740234375E-06,0.497955322265625,1,14,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.50018310546875,67.1997788303369,5.87982177734375E-06,0.501800537109375,1,15,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.504150390625,67.2017628303319,6.0101318359375E-06,0.50592041015625,1,16,2.79495883360505E-05,-1.15210106223822E-05,1 µA
0.50811767578125,67.2037468303268,6.0150146484375E-06,0.509552001953125,1,17,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.5120849609375,67.2057308303218,6.1309814453125E-06,0.513458251953125,1,18,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.51605224609375,67.2077148303168,6.25E-06,0.517486572265625,1,19,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.52001953125,67.2096988303118,6.3629150390625E-06,0.521453857421875,1,20,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.52398681640625,67.2116828303068,6.35986328125E-06,0.525421142578125,1,21,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.5279541015625,67.2136668303018,6.4697265625E-06,0.52935791015625,1,22,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.53192138671875,67.2156508302968,6.512451171875E-06,0.533477783203125,1,23,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.535888671875,67.2176348302918,6.4727783203125E-06,0.537322998046875,1,24,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.53985595703125,67.2196188302868,6.4788818359375E-06,0.541259765625,1,25,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.5438232421875,67.2216028302818,6.5948486328125E-06,0.545196533203125,1,26,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.54779052734375,67.2235868302768,6.6009521484375E-06,0.5491943359375,1,27,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.5517578125,67.2255708302717,6.6558837890625E-06,0.553192138671875,1,28,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.55572509765625,67.2275548302667,6.8206787109375E-06,0.557281494140625,1,29,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.5596923828125,67.2295388302617,6.939697265625E-06,0.561187744140625,1,30,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.56365966796875,67.2315228302567,6.939697265625E-06,0.5650634765625,1,31,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.567626953125,67.2335068302517,7.0281982421875E-06,0.5689697265625,1,32,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.57159423828125,67.2354908302467,7.098388671875E-06,0.573150634765625,1,33,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.5755615234375,67.2374748302417,7.0587158203125E-06,0.57684326171875,1,34,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.57952880859375,67.2394588302367,7.0526123046875E-06,0.580810546875,1,35,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.58349609375,67.2414428302317,7.1746826171875E-06,0.584991455078125,1,36,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.58746337890625,67.2434268302267,7.196044921875E-06,0.58880615234375,1,37,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.5914306640625,67.2454108302217,7.275390625E-06,0.592926025390625,1,38,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.59539794921875,67.2473948302166,7.43408203125E-06,0.596893310546875,1,39,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.599365234375,67.2493788302116,7.5408935546875E-06,0.600799560546875,1,40,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.60333251953125,67.2513628302066,7.5653076171875E-06,0.604827880859375,1,41,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.6072998046875,67.2533468302016,7.659912109375E-06,0.608734130859375,1,42,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.61126708984375,67.2553308301966,7.6904296875E-06,0.61273193359375,1,43,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.615234375,67.2573148301916,7.65380859375E-06,0.616668701171875,1,44,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.61920166015625,67.2592988301866,7.7117919921875E-06,0.62060546875,1,45,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.6231689453125,67.2612828301816,7.806396484375E-06,0.624664306640625,1,46,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.62713623046875,67.2632668301766,7.8338623046875E-06,0.62860107421875,1,47,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.631103515625,67.2652508301716,7.9498291015625E-06,0.632659912109375,1,48,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.63507080078125,67.2672348301666,8.06884765625E-06,0.63641357421875,1,49,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.6390380859375,67.2692188301615,8.160400390625E-06,0.640533447265625,1,50,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.64300537109375,67.2712028301565,8.23974609375E-06,0.644561767578125,1,51,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.64697265625,67.2731868301515,8.3343505859375E-06,0.64849853515625,1,52,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.65093994140625,67.2751708301465,8.3465576171875E-06,0.652496337890625,1,53,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.6549072265625,67.2771548301415,8.3526611328125E-06,0.656402587890625,1,54,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.65887451171875,67.2791388301365,8.4381103515625E-06,0.660369873046875,1,55,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.662841796875,67.2811228301315,8.4869384765625E-06,0.664337158203125,1,56,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.66680908203125,67.2831068301265,8.53271484375E-06,0.6683349609375,1,57,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.6707763671875,67.2850908301215,8.6761474609375E-06,0.67230224609375,1,58,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.67474365234375,67.2870748301165,8.7310791015625E-06,0.676177978515625,1,59,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.6787109375,67.2890588301115,8.856201171875E-06,0.680206298828125,1,60,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.68267822265625,67.2910428301064,8.9569091796875E-06,0.684295654296875,1,61,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.6866455078125,67.2930268301014,9.039306640625E-06,0.68817138671875,1,62,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.69061279296875,67.2950108300964,9.04541015625E-06,0.692138671875,1,63,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.694580078125,67.2969948300914,9.1094970703125E-06,0.696075439453125,1,64,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.69854736328125,67.2989788300864,9.16748046875E-06,0.699951171875,1,65,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7025146484375,67.3009628300814,9.2041015625E-06,0.70404052734375,1,66,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.70648193359375,67.3029468300764,9.2498779296875E-06,0.7080078125,1,67,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.71044921875,67.3049308300714,9.3719482421875E-06,0.712005615234375,1,68,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.71441650390625,67.3069148300664,9.43603515625E-06,0.7158203125,1,69,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7183837890625,67.3088988300614,9.5733642578125E-06,0.7198486328125,1,70,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.72235107421875,67.3108828300564,9.7015380859375E-06,0.72393798828125,1,71,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.726318359375,67.3128668300513,9.7747802734375E-06,0.72784423828125,1,72,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.73028564453125,67.3148508300463,9.814453125E-06,0.73175048828125,1,73,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7342529296875,67.3168348300413,9.8663330078125E-06,0.7357177734375,1,74,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.73822021484375,67.3188188300363,9.906005859375E-06,0.73974609375,1,75,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7421875,67.3208028300313,9.954833984375E-06,0.743682861328125,1,76,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.74615478515625,67.3227868300263,1.004638671875E-05,0.747711181640625,1,77,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7501220703125,67.3247708300213,1.011962890625E-05,0.75042724609375,1,78,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.75408935546875,67.3267548300163,1.0186767578125E-05,0.75531005859375,1,79,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.758056640625,67.3287388300113,1.03302001953125E-05,0.75927734375,1,80,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.76202392578125,67.3307228300063,1.046142578125E-05,0.762939453125,1,81,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7659912109375,67.3327068300013,1.05377197265625E-05,0.76629638671875,1,82,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.76995849609375,67.3346908299962,1.0595703125E-05,0.771484375,1,83,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.77392578125,67.3366748299912,1.0650634765625E-05,0.77484130859375,1,84,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.77789306640625,67.3386588299862,1.0693359375E-05,0.77911376953125,1,85,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7818603515625,67.3406428299812,1.07177734375E-05,0.782470703125,1,86,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.78582763671875,67.3426268299762,1.08062744140625E-05,0.7867431640625,1,87,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.789794921875,67.3446108299712,1.09161376953125E-05,0.7904052734375,1,88,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.79376220703125,67.3465948299662,1.10321044921875E-05,0.794677734375,1,89,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.7977294921875,67.3485788299612,1.1138916015625E-05,0.79803466796875,1,90,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.80169677734375,67.3505628299562,1.1236572265625E-05,0.8026123046875,1,91,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.8056640625,67.3525468299512,1.1334228515625E-05,0.80657958984375,1,92,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.80963134765625,67.3545308299462,1.1395263671875E-05,0.81024169921875,1,93,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.8135986328125,67.3565148299411,1.14166259765625E-05,0.81512451171875,1,94,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.81756591796875,67.3584988299361,1.146240234375E-05,0.8184814453125,1,95,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.821533203125,67.3604828299311,1.1505126953125E-05,0.82244873046875,1,96,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.82550048828125,67.3624668299261,1.15875244140625E-05,0.82611083984375,1,97,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.8294677734375,67.3644508299211,1.1676025390625E-05,0.82977294921875,1,98,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.83343505859375,67.3664348299161,1.181640625E-05,0.83404541015625,1,99,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.83740234375,67.3684188299111,1.1883544921875E-05,0.83831787109375,1,100,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.84136962890625,67.3704028299061,1.20086669921875E-05,0.84197998046875,1,101,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.8453369140625,67.3723868299011,1.20941162109375E-05,0.84625244140625,1,102,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.84930419921875,67.3743708298961,1.2176513671875E-05,0.85052490234375,1,103,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.853271484375,67.3763548298911,1.21856689453125E-05,0.8538818359375,1,104,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.85723876953125,67.378338829886,1.22528076171875E-05,0.85784912109375,1,105,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.8612060546875,67.380322829881,1.22528076171875E-05,0.8612060546875,1,106,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.86517333984375,67.382306829876,1.23443603515625E-05,0.865478515625,1,107,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.869140625,67.384290829871,1.2384033203125E-05,0.87005615234375,1,108,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.87310791015625,67.386274829866,1.25579833984375E-05,0.8734130859375,1,109,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.8770751953125,67.388258829861,1.265869140625E-05,0.87799072265625,1,110,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.88104248046875,67.390242829856,1.27777099609375E-05,0.88165283203125,1,111,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.885009765625,67.392226829851,1.28448486328125E-05,0.8856201171875,1,112,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.88897705078125,67.394210829846,1.29302978515625E-05,0.88958740234375,1,113,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.8929443359375,67.396194829841,1.2939453125E-05,0.8935546875,1,114,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.89691162109375,67.398178829836,1.2982177734375E-05,0.897216796875,1,115,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.90087890625,67.4001628298309,1.3006591796875E-05,0.90087890625,1,116,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.90484619140625,67.4021468298259,1.30828857421875E-05,0.90606689453125,1,117,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.9088134765625,67.4041308298209,1.31072998046875E-05,0.909423828125,1,118,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.91278076171875,67.4061148298159,1.32843017578125E-05,0.9136962890625,1,119,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.916748046875,67.4080988298109,1.3385009765625E-05,0.916748046875,1,120,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.92071533203125,67.4100828298059,1.35040283203125E-05,0.92193603515625,1,121,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.9246826171875,67.4120668298009,1.35772705078125E-05,0.9246826171875,1,122,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.92864990234375,67.4140508297959,1.365966796875E-05,0.92926025390625,1,123,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.9326171875,67.4160348297909,1.365966796875E-05,0.93353271484375,1,124,2.79495883360505E-05,-1.15210106223822E-05,10 µA
0.93658447265625,67.4180188297859,1.3677978515625E-05,0.9368896484375,1,125,2.79495883360505E-05,-1.15210106223822E-05,10 µA
