"Potential applied (V)","Fitted WE(1).d.Current","Corrected WE(1).d.Current (A)"
1.19338989257813,7.69963181150917e-06,1.73945510255333e-06
1.19842529296875,7.7159886372488e-06,1.7047877299387e-06
1.20346069335938,7.73206536446936e-06,1.67955572928064e-06
1.20849609375,7.74814209168991e-06,1.62990966612259e-06
1.21353149414063,7.76393614390706e-06,1.57444276234294e-06
1.21856689453125,7.77973019612421e-06,1.5128723429383e-06
1.22360229492188,7.79523912827529e-06,1.44548352797471e-06
1.2286376953125,7.81074806042637e-06,1.37504295519863e-06
1.23367309570313,7.82596957122515e-06,1.29878628814985e-06
1.23870849609375,7.84119108202393e-06,1.23168489453857e-06
1.24374389648438,7.85612302633624e-06,1.15266603616376e-06
1.248779296875,7.87105497064855e-06,1.07975069341395e-06
1.25381469726563,7.88569537184624e-06,1.01017865159127e-06
1.25885009765625,7.90033577304392e-06,9.46710125393585e-07
1.26388549804688,7.91468283529326e-06,8.83534938144243e-07
1.2689208984375,7.9290298975426e-06,8.234115087074e-07
1.27395629882813,7.94308201798305e-06,7.72738294516951e-07
1.27899169921875,7.9571341384235e-06,7.15961564701502e-07
1.28402709960938,7.97088991919166e-06,6.77791721433337e-07
1.2890625,7.98464569995983e-06,6.33518362540172e-07
1.29409790039063,7.99810396001352e-06,5.98697797798978e-07
1.29913330078125,8.01156222006722e-06,5.54721959620283e-07
1.30416870117188,8.02472200676407e-06,5.32406899485935e-07
1.3092041015625,8.03788179346091e-06,4.97884808101587e-07
1.31423950195313,8.05074239384606e-06,4.81972449903945e-07
1.31927490234375,8.0636029942312e-06,4.63008333893802e-07
1.32431030273438,8.07616394598885e-06,4.59602655573645e-07
1.329345703125,8.08872489774651e-06,4.59248735065988e-07
1.33438110351563,8.1009859997705e-06,4.62246422104498e-07
1.33941650390625,8.1132471017945e-06,4.68295866955504e-07
1.34445190429688,8.12520842433348e-06,4.96007395979027e-07
1.3494873046875,8.13716974687246e-06,5.32874198440045e-07
1.35452270507813,8.14883164120636e-06,5.76143944731141e-07
1.35955810546875,8.16049353554027e-06,6.25517206647236e-07
1.36459350585938,8.17185664314551e-06,6.75189255291993e-07
1.36962890625,8.18321975075075e-06,7.49275366436748e-07
1.37466430664063,8.19428501191287e-06,8.26711081837125e-07
1.37969970703125,8.205350273075e-06,9.34664375362503e-07
1.38473510742188,8.21611893490887e-06,1.03986251040363e-06
1.3897705078125,8.22688759674274e-06,1.14200888763226e-06
1.39480590820313,8.23736122058201e-06,1.27801963879299e-06
1.39984130859375,8.24783484442128e-06,1.40792687432872e-06
1.40487670898438,8.25801531254053e-06,1.55643781245947e-06
1.409912109375,8.26819578065977e-06,1.69579347715273e-06
1.41494750976563,8.27808530229479e-06,1.82933657270521e-06
1.41998291015625,8.28797482392981e-06,1.99339724638269e-06
1.42501831054688,8.29757594056357e-06,2.13333226256143e-06
1.4300537109375,8.30717705719732e-06,2.30073309905268e-06
1.43508911132813,8.31649264708143e-06,2.48673000916857e-06
1.44012451171875,8.32580823696554e-06,2.71850328647196e-06
1.44515991210938,8.33484151884964e-06,2.98412820771286e-06
1.4501953125,8.34387480073375e-06,3.25585664457875e-06
1.45523071289063,8.35262933677761e-06,3.54922613197239e-06
1.46026611328125,8.36138387282148e-06,3.89142374436602e-06
1.46530151367188,8.36986357066765e-06,4.21253389026985e-06
1.4703369140625,8.37834326851383e-06,4.54585106742367e-06
1.47537231445313,8.38655238250128e-06,4.86112828156122e-06
1.48040771484375,8.39476149648873e-06,5.17335373788627e-06
1.48544311523438,8.40270462799119e-06,5.43701705169631e-06
1.490478515625,8.41064775949364e-06,5.67321454519386e-06
1.49551391601563,8.4183298563692e-06,5.8486379170683e-06
1.50054931640625,8.42601195324475e-06,5.99354371081775e-06
1.50558471679688,8.43343830838669e-06,6.08682536348832e-06
1.5106201171875,8.44086466352862e-06,6.13127889115888e-06
1.51565551757813,8.44804091251054e-06,6.12410264217696e-06
1.52069091796875,8.45521716149247e-06,6.04978772132003e-06
1.52572631835938,8.4621492793043e-06,5.9329923222582e-06
1.53076171875,8.46908139711613e-06,5.77042055600887e-06
1.53579711914063,8.47577569399069e-06,5.57146551694681e-06
1.54083251953125,8.48246999086525e-06,5.30537180600975e-06
1.54586791992188,8.48893310719883e-06,5.01509521311367e-06
1.5509033203125,8.49539622353241e-06,4.68514576865509e-06
1.55593872070313,8.50163512390589e-06,4.33100647765661e-06
1.56097412109375,8.50787402427937e-06,3.96466015540814e-06
1.56600952148438,8.51389599059e-06,3.5985307672225e-06
1.571044921875,8.51991795690063e-06,3.24155665247437e-06
1.57608032226563,8.52573058061804e-06,2.92141297406946e-06
1.58111572265625,8.53154320433545e-06,2.62568335816455e-06
1.58615112304688,8.53715437789857e-06,2.35762101272643e-06
1.5911865234375,8.54276555146169e-06,2.15364558135081e-06
1.59622192382813,8.54818345883689e-06,1.99869154116311e-06
1.60125732421875,8.5536013662121e-06,1.88035859472541e-06
1.60629272460938,8.55883447263584e-06,1.81714208986416e-06
1.611328125,8.56406757905958e-06,1.77833964750292e-06
1.61636352539063,8.56912461999214e-06,1.79769666907037e-06
1.62139892578125,8.57418166092469e-06,1.83536423751281e-06
1.62643432617188,8.57907163024457e-06,1.91897524475543e-06
1.6314697265625,8.58396159956446e-06,2.01174152543554e-06
1.63650512695313,8.58869373703608e-06,2.12297618483893e-06
1.64154052734375,8.59342587450769e-06,2.24336611767981e-06
1.64657592773438,8.59800965255758e-06,2.36390440994243e-06
1.651611328125,8.60259343060746e-06,2.48444270220505e-06
1.65664672851563,8.60703854044709e-06,2.59901614705291e-06
1.66168212890625,8.61148365028673e-06,2.68307201377577e-06
1.66671752929688,8.61579998742261e-06,2.75504962195239e-06
1.6717529296875,8.62011632455848e-06,2.79040613637902e-06
1.67678833007813,8.62431397373211e-06,2.80757079189289e-06
1.68182373046875,8.62851162290575e-06,2.78506259584425e-06
1.68685913085938,8.63260084250891e-06,2.7290934934286e-06
1.69189453125,8.63669006211207e-06,2.65481384413793e-06
1.69692993164063,8.64068126812414e-06,2.53790759906336e-06
1.70196533203125,8.64467247413622e-06,2.41489783836378e-06
1.70700073242188,8.64857622363262e-06,2.26145795605488e-06
1.7120361328125,8.65247997312902e-06,2.09275928468348e-06
1.71707153320313,8.65630694741097e-06,1.91498211508903e-06
1.72210693359375,8.66013392169292e-06,1.74025670330708e-06
1.72714233398438,8.66389490909052e-06,1.56254552059698e-06
1.732177734375,8.66765589648812e-06,1.38483433788689e-06
1.73721313476563,8.67136177488949e-06,1.21023002198551e-06
1.74224853515625,8.67506765329086e-06,1.04172922170914e-06
1.74728393554688,8.67872937245131e-06,8.8853136973619e-07
1.7523193359375,8.68239109161177e-06,7.41437033388235e-07
1.75735473632813,8.68601965529747e-06,6.0963464157753e-07
1.76239013671875,8.68964821898318e-06,4.93091038829324e-07
1.76742553710938,8.69325466700436e-06,3.76569551745636e-07
1.7724609375,8.69686111502555e-06,2.90565642786954e-07
1.77749633789063,8.70045650521447e-06,2.01521033848028e-07
1.78253173828125,8.70405189540339e-06,1.36890487409109e-07
1.78756713867188,8.70764728559232e-06,6.9208183157686e-08
1.7926025390625,8.71124267578124e-06,2.28881835937593e-08
1.79763793945313,8.71483806597016e-06,-2.64835737826619e-08
