Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.3564453125,67.1859948303717,1.70562744140625E-06,0.35650634765625,1,1,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.36041259765625,67.1879788303667,2.99041748046875E-06,0.36114501953125,1,2,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.3643798828125,67.1899628303617,3.6553955078125E-06,0.365692138671875,1,3,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.36834716796875,67.1919468303566,3.96026611328125E-06,0.369842529296875,1,4,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.372314453125,67.1939308303516,4.124755859375E-06,0.3739013671875,1,5,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.37628173828125,67.1959148303466,4.13116455078125E-06,0.37786865234375,1,6,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.3802490234375,67.1978988303416,4.1448974609375E-06,0.381866455078125,1,7,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.38421630859375,67.1998828303366,4.12994384765625E-06,0.3857421875,1,8,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.38818359375,67.2018668303316,4.1729736328125E-06,0.38983154296875,1,9,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.39215087890625,67.2038508303266,4.1949462890625E-06,0.3936767578125,1,10,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.3961181640625,67.2058348303216,4.36553955078125E-06,0.39764404296875,1,11,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.40008544921875,67.2078188303166,4.47265625E-06,0.4017333984375,1,12,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.404052734375,67.2098028303116,4.61212158203125E-06,0.405792236328125,1,13,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.40802001953125,67.2117868303066,4.66827392578125E-06,0.40972900390625,1,14,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.4119873046875,67.2137708303015,4.771728515625E-06,0.413726806640625,1,15,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.41595458984375,67.2157548302965,4.7021484375E-06,0.417724609375,1,16,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.419921875,67.2177388302915,4.6490478515625E-06,0.421539306640625,1,17,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.42388916015625,67.2197228302865,4.6258544921875E-06,0.425506591796875,1,18,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.4278564453125,67.2217068302815,4.6923828125E-06,0.429534912109375,1,19,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.43182373046875,67.2236908302765,4.654541015625E-06,0.433502197265625,1,20,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.435791015625,67.2256748302715,4.79034423828125E-06,0.437469482421875,1,21,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.43975830078125,67.2276588302665,4.89898681640625E-06,0.441436767578125,1,22,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.4437255859375,67.2296428302615,5.0811767578125E-06,0.445556640625,1,23,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.44769287109375,67.2316268302565,5.079345703125E-06,0.44940185546875,1,24,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.45166015625,67.2336108302515,5.21820068359375E-06,0.453338623046875,1,25,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.45562744140625,67.2355948302464,5.1953125E-06,0.457427978515625,1,26,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.4595947265625,67.2375788302414,5.08758544921875E-06,0.46124267578125,1,27,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.46356201171875,67.2395628302364,5.030517578125E-06,0.465118408203125,1,28,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.467529296875,67.2415468302314,5.1593017578125E-06,0.469268798828125,1,29,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.47149658203125,67.2435308302264,5.108642578125E-06,0.4732666015625,1,30,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.4754638671875,67.2455148302214,5.1702880859375E-06,0.477203369140625,1,31,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.47943115234375,67.2474988302164,5.345458984375E-06,0.48114013671875,1,32,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.4833984375,67.2494828302114,5.55267333984375E-06,0.48529052734375,1,33,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.48736572265625,67.2514668302064,5.50567626953125E-06,0.489105224609375,1,34,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.4913330078125,67.2534508302014,5.623779296875E-06,0.49310302734375,1,35,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.49530029296875,67.2554348301964,5.677490234375E-06,0.49713134765625,1,36,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.499267578125,67.2574188301913,5.5523681640625E-06,0.50103759765625,1,37,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.50323486328125,67.2594028301863,5.48828125E-06,0.504913330078125,1,38,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.5072021484375,67.2613868301813,5.626220703125E-06,0.50897216796875,1,39,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.51116943359375,67.2633708301763,5.59814453125E-06,0.512939453125,1,40,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.51513671875,67.2653548301713,5.6414794921875E-06,0.51690673828125,1,41,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.51910400390625,67.2673388301663,5.81939697265625E-06,0.52093505859375,1,42,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.5230712890625,67.2693228301613,6.01348876953125E-06,0.525054931640625,1,43,3.78618156723678E-05,-7.07478686701506E-06,1 µA
0.52703857421875,67.2713068301563,6.005859375E-06,0.5284423828125,1,44,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.531005859375,67.2732908301513,6.1126708984375E-06,0.532501220703125,1,45,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.53497314453125,67.2752748301463,6.14013671875E-06,0.53643798828125,1,46,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.5389404296875,67.2772588301412,6.0455322265625E-06,0.540496826171875,1,47,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.54290771484375,67.2792428301362,5.9967041015625E-06,0.544342041015625,1,48,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.546875,67.2812268301312,6.085205078125E-06,0.548309326171875,1,49,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.55084228515625,67.2832108301262,6.085205078125E-06,0.55230712890625,1,50,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.5548095703125,67.2851948301212,6.16455078125E-06,0.556396484375,1,51,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.55877685546875,67.2871788301162,6.3232421875E-06,0.560302734375,1,52,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.562744140625,67.2891628301112,6.4849853515625E-06,0.56427001953125,1,53,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.56671142578125,67.2911468301062,6.5032958984375E-06,0.56829833984375,1,54,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.5706787109375,67.2931308301012,6.622314453125E-06,0.572235107421875,1,55,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.57464599609375,67.2951148300962,6.6131591796875E-06,0.57611083984375,1,56,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.57861328125,67.2970988300912,6.585693359375E-06,0.58026123046875,1,57,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.58258056640625,67.2990828300861,6.549072265625E-06,0.583984375,1,58,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.5865478515625,67.3010668300811,6.5948486328125E-06,0.5880126953125,1,59,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.59051513671875,67.3030508300761,6.585693359375E-06,0.592010498046875,1,60,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.594482421875,67.3050348300711,6.719970703125E-06,0.59600830078125,1,61,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.59844970703125,67.3070188300661,6.8634033203125E-06,0.599884033203125,1,62,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6024169921875,67.3090028300611,6.9732666015625E-06,0.603912353515625,1,63,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.60638427734375,67.3109868300561,7.04345703125E-06,0.60784912109375,1,64,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6103515625,67.3129708300511,7.171630859375E-06,0.611968994140625,1,65,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.61431884765625,67.3149548300461,7.12890625E-06,0.61590576171875,1,66,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6182861328125,67.3169388300411,7.11669921875E-06,0.619964599609375,1,67,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.62225341796875,67.3189228300361,7.1319580078125E-06,0.623565673828125,1,68,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.626220703125,67.320906830031,7.1380615234375E-06,0.6278076171875,1,69,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.63018798828125,67.322890830026,7.1441650390625E-06,0.6317138671875,1,70,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6341552734375,67.324874830021,7.2998046875E-06,0.63568115234375,1,71,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.63812255859375,67.326858830016,7.379150390625E-06,0.6395263671875,1,72,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.64208984375,67.328842830011,7.4981689453125E-06,0.643585205078125,1,73,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.64605712890625,67.330826830006,7.6202392578125E-06,0.647613525390625,1,74,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6500244140625,67.332810830001,7.7301025390625E-06,0.651611328125,1,75,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.65399169921875,67.334794829996,7.6995849609375E-06,0.6556396484375,1,76,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.657958984375,67.336778829991,7.720947265625E-06,0.659576416015625,1,77,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.66192626953125,67.338762829986,7.7117919921875E-06,0.663482666015625,1,78,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6658935546875,67.340746829981,7.7056884765625E-06,0.66748046875,1,79,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.66986083984375,67.3427308299759,7.7301025390625E-06,0.671478271484375,1,80,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.673828125,67.3447148299709,7.861328125E-06,0.67529296875,1,81,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.67779541015625,67.3466988299659,7.94677734375E-06,0.67926025390625,1,82,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6817626953125,67.3486828299609,8.087158203125E-06,0.683502197265625,1,83,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.68572998046875,67.3506668299559,8.2244873046875E-06,0.68731689453125,1,84,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.689697265625,67.3526508299509,8.31298828125E-06,0.69134521484375,1,85,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.69366455078125,67.3546348299459,8.2855224609375E-06,0.695404052734375,1,86,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.6976318359375,67.3566188299409,8.349609375E-06,0.69921875,1,87,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.70159912109375,67.3586028299359,8.3465576171875E-06,0.703155517578125,1,88,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.70556640625,67.3605868299309,8.2916259765625E-06,0.707183837890625,1,89,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.70953369140625,67.3625708299259,8.343505859375E-06,0.711151123046875,1,90,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.7135009765625,67.3645548299208,8.441162109375E-06,0.71502685546875,1,91,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.71746826171875,67.3665388299158,8.5479736328125E-06,0.718994140625,1,92,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.721435546875,67.3685228299108,8.709716796875E-06,0.7232666015625,1,93,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.72540283203125,67.3705068299058,8.8409423828125E-06,0.72698974609375,1,94,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.7293701171875,67.3724908299008,8.9263916015625E-06,0.731109619140625,1,95,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.73333740234375,67.3744748298958,8.9385986328125E-06,0.734954833984375,1,96,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.7373046875,67.3764588298908,8.99658203125E-06,0.739013671875,1,97,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.74127197265625,67.3784428298858,8.966064453125E-06,0.742889404296875,1,98,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.7452392578125,67.3804268298808,8.97216796875E-06,0.746826171875,1,99,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.74920654296875,67.3824108298758,8.9935302734375E-06,0.7501220703125,1,100,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.753173828125,67.3843948298708,9.0606689453125E-06,0.753173828125,1,101,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.75714111328125,67.3863788298657,9.2041015625E-06,0.758056640625,1,102,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.7611083984375,67.3883628298607,9.3597412109375E-06,0.76202392578125,1,103,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.76507568359375,67.3903468298557,9.515380859375E-06,0.76629638671875,1,104,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.76904296875,67.3923308298507,9.6038818359375E-06,0.770263671875,1,105,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.77301025390625,67.3943148298457,9.619140625E-06,0.77392578125,1,106,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.7769775390625,67.3962988298407,9.6710205078125E-06,0.77728271484375,1,107,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.78094482421875,67.3982828298357,9.686279296875E-06,0.78216552734375,1,108,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.784912109375,67.4002668298307,9.674072265625E-06,0.7861328125,1,109,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.78887939453125,67.4022508298257,9.716796875E-06,0.7891845703125,1,110,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.7928466796875,67.4042348298207,9.8052978515625E-06,0.79376220703125,1,111,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.79681396484375,67.4062188298157,9.954833984375E-06,0.79742431640625,1,112,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.80078125,67.4082028298106,1.0076904296875E-05,0.8013916015625,1,113,3.78618156723678E-05,-7.07478686701506E-06,10 µA
0.80474853515625,67.4101868298056,1.024169921875E-05,0.8050537109375,1,114,3.78618156723678E-05,-7.07478686701506E-06,10 µA
