"Potential.applied..V.","Time..s.","WE.1..Current..A.","WE.1..Potential..V.","Scan","Index","Q.","Q..1","Current.range"
0.3436279296875,36.7004309073403,6.1309814453125e-07,0.343048095703125,1,1,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.345611572265625,36.7024149073353,1.43218994140625e-06,0.344940185546875,1,2,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.34759521484375,36.7043989073303,2.05596923828125e-06,0.347625732421875,1,3,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.349578857421875,36.7063829073253,2.4163818359375e-06,0.349884033203125,1,4,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.3515625,36.7083669073203,2.59429931640625e-06,0.35247802734375,1,5,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.353546142578125,36.7103509073153,2.593994140625e-06,0.35443115234375,1,6,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.35552978515625,36.7123349073103,2.537841796875e-06,0.3563232421875,1,7,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.357513427734375,36.7143189073053,2.5518798828125e-06,0.35833740234375,1,8,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.3594970703125,36.7163029073002,2.58758544921875e-06,0.360321044921875,1,9,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.361480712890625,36.7182869072952,2.61077880859375e-06,0.362335205078125,1,10,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.36346435546875,36.7202709072902,2.70355224609375e-06,0.364349365234375,1,11,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.365447998046875,36.7222549072852,2.76458740234375e-06,0.3663330078125,1,12,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.367431640625,36.7242389072802,2.8240966796875e-06,0.368499755859375,1,13,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.369415283203125,36.7262229072752,2.7923583984375e-06,0.370391845703125,1,14,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.37139892578125,36.7282069072702,2.8179931640625e-06,0.37249755859375,1,15,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.373382568359375,36.7301909072652,2.72491455078125e-06,0.374359130859375,1,16,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.3753662109375,36.7321749072602,2.67364501953125e-06,0.376129150390625,1,17,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.377349853515625,36.7341589072552,2.6922607421875e-06,0.37811279296875,1,18,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.37933349609375,36.7361429072502,2.7587890625e-06,0.380126953125,1,19,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.381317138671875,36.7381269072451,2.75634765625e-06,0.382171630859375,1,20,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.38330078125,36.7401109072401,2.90557861328125e-06,0.384246826171875,1,21,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.385284423828125,36.7420949072351,2.9656982421875e-06,0.38629150390625,1,22,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.38726806640625,36.7440789072301,3.01513671875e-06,0.388397216796875,1,23,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.389251708984375,36.7460629072251,2.96478271484375e-06,0.3902587890625,1,24,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.3912353515625,36.7480469072201,2.9962158203125e-06,0.392303466796875,1,25,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.393218994140625,36.7500309072151,2.87628173828125e-06,0.394195556640625,1,26,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
0.39520263671875,36.7520149072101,2.83721923828125e-06,0.3961181640625,1,27,2.13537667645142e-05,-7.01420767698437e-06,"1 µA"
