Potential applied (V),Fitted WE(1).δ.Curren,Corrected WE(1).δ.Current (A
0.720062256,3.28833E-06,5.4468E-07
0.725097656,3.30676E-06,4.77417E-07
0.730133057,3.3251E-06,4.04149E-07
0.735168457,3.34344E-06,3.67502E-07
0.740203857,3.36168E-06,3.18743E-07
0.745239258,3.37992E-06,2.76087E-07
0.750274658,3.39807E-06,2.42676E-07
0.755310059,3.41622E-06,2.15369E-07
0.760345459,3.43429E-06,1.85095E-07
0.765380859,3.45236E-06,1.63976E-07
0.77041626,3.47034E-06,1.42939E-07
0.77545166,3.48833E-06,1.24953E-07
0.780487061,3.50624E-06,1.13147E-07
0.785522461,3.52415E-06,8.60825E-08
0.790557861,3.54198E-06,7.74009E-08
0.795593262,3.55982E-06,7.17711E-08
0.800628662,3.57759E-06,5.70543E-08
0.805664063,3.59536E-06,5.75964E-08
0.810699463,3.61306E-06,4.2944E-08
0.815734863,3.63077E-06,4.66023E-08
0.820770264,3.64841E-06,3.81142E-08
0.825805664,3.66605E-06,2.65744E-08
0.830841064,3.68364E-06,2.11954E-08
0.835876465,3.70122E-06,2.80234E-08
0.840911865,3.71876E-06,1.04915E-08
0.845947266,3.73629E-06,5.16663E-09
0.850982666,3.75377E-06,-1.07031E-10
0.856018066,3.77125E-06,9.8781E-09
0.861053467,3.78868E-06,7.70483E-09
0.866088867,3.80611E-06,2.4798E-09
0.871124268,3.8235E-06,3.52874E-10
0.876159668,3.84089E-06,-1.77405E-09
0.881195068,3.85823E-06,-6.90832E-09
0.886230469,3.87557E-06,-5.93908E-09
0.891265869,3.89287E-06,4.22823E-09
0.89630127,3.91017E-06,-8.63256E-10
0.90133667,3.92742E-06,-5.91321E-09
0.90637207,3.94468E-06,-1.80789E-09
0.911407471,3.9619E-06,-3.7655E-09
0.916442871,3.97911E-06,-1.18266E-08
0.921478271,3.99629E-06,1.51457E-09
0.926513672,4.01346E-06,5.70048E-09
0.931549072,4.0306E-06,3.82261E-09
0.936584473,4.04774E-06,-1.10702E-09
0.941619873,4.06483E-06,-9.04861E-09
0.946655273,4.08193E-06,-4.78318E-09
0.951690674,4.09899E-06,5.62592E-09
0.956726074,4.11605E-06,3.82799E-09
0.961761475,4.13306E-06,2.07087E-09
0.966796875,4.15008E-06,-5.78977E-09
0.971832275,4.16705E-06,1.65011E-09
0.976867676,4.18403E-06,6.03823E-09
0.981903076,4.20096E-06,-7.84129E-09
0.986938477,4.21789E-06,5.74502E-09
0.991973877,4.23477E-06,4.11686E-09
0.997009277,4.25166E-06,1.1644E-08
1.002044678,4.2685E-06,1.92171E-08
1.007080078,4.28534E-06,1.15313E-08
1.012115479,4.30214E-06,1.91522E-08
1.017150879,4.31893E-06,2.67731E-08
1.022186279,4.33567E-06,3.9261E-09
1.02722168,4.35242E-06,2.38038E-08
1.03225708,4.36911E-06,2.54228E-08
1.03729248,4.3858E-06,3.00935E-08
1.042327881,4.40244E-06,2.56632E-08
1.047363281,4.41907E-06,3.03881E-08
1.052398682,4.43566E-06,4.73765E-08
1.057434082,4.45224E-06,3.75095E-08
1.062469482,4.46876E-06,4.7843E-08
1.067504883,4.48528E-06,3.98659E-08
1.072540283,4.50174E-06,5.42281E-08
1.077575684,4.5182E-06,5.30263E-08
1.082611084,4.5346E-06,6.07386E-08
1.087646484,4.551E-06,6.26524E-08
1.092681885,4.56733E-06,6.76845E-08
1.097717285,4.58366E-06,7.85149E-08
1.102752686,4.59992E-06,7.44607E-08
1.107788086,4.61618E-06,8.04772E-08
1.112823486,4.63237E-06,8.2903E-08
1.117858887,4.64856E-06,9.0822E-08
1.122894287,4.66467E-06,8.44716E-08
1.127929688,4.68079E-06,1.10165E-07
1.132965088,4.69683E-06,1.20065E-07
1.138000488,4.71287E-06,1.32711E-07
1.143035889,4.72883E-06,1.37807E-07
1.148071289,4.74479E-06,1.58772E-07
1.153106689,4.76067E-06,1.68221E-07
1.15814209,4.77655E-06,1.74008E-07
1.16317749,4.79235E-06,2.00324E-07
1.168212891,4.80815E-06,2.24199E-07
1.173248291,4.82386E-06,2.48769E-07
1.178283691,4.83958E-06,2.70592E-07
1.183319092,4.8552E-06,3.0654E-07
1.188354492,4.87083E-06,3.53169E-07
1.193389893,4.88637E-06,3.89511E-07
1.198425293,4.90191E-06,4.34397E-07
1.203460693,4.91736E-06,5.10501E-07
1.208496094,4.9328E-06,5.64937E-07
1.213531494,4.94816E-06,6.3686E-07
1.218566895,4.96352E-06,7.19158E-07
1.223602295,4.97879E-06,8.28099E-07
1.228637695,4.99405E-06,9.24528E-07
1.233673096,5.00922E-06,1.04485E-06
1.238708496,5.0244E-06,1.18624E-06
1.243743896,5.03947E-06,1.33778E-06
1.248779297,5.05455E-06,1.48842E-06
1.253814697,5.06954E-06,1.6779E-06
1.258850098,5.08452E-06,1.87349E-06
1.263885498,5.09941E-06,2.09358E-06
1.268920898,5.1143E-06,2.31063E-06
1.273956299,5.12909E-06,2.55218E-06
1.278991699,5.14388E-06,2.77848E-06
1.2840271,5.15858E-06,3.00792E-06
1.2890625,5.17328E-06,3.21905E-06
1.2940979,5.18788E-06,3.41197E-06
1.299133301,5.20249E-06,3.58047E-06
1.304168701,5.217E-06,3.76128E-06
1.309204102,5.2315E-06,3.91156E-06
1.314239502,5.24592E-06,4.0772E-06
1.319274902,5.26033E-06,4.24284E-06
1.324310303,5.27466E-06,4.39942E-06
1.329345703,5.28898E-06,4.52548E-06
1.334381104,5.30321E-06,4.66689E-06
1.339416504,5.31744E-06,4.76252E-06
1.344451904,5.33157E-06,4.85214E-06
1.349487305,5.34571E-06,4.9204E-06
1.354522705,5.35976E-06,4.95823E-06
1.359558105,5.37381E-06,4.9747E-06
1.364593506,5.38777E-06,4.93633E-06
1.369628906,5.40173E-06,4.87048E-06
1.374664307,5.41561E-06,4.79557E-06
1.379699707,5.42948E-06,4.67794E-06
1.384735107,5.44327E-06,4.51766E-06
1.389770508,5.45707E-06,4.33603E-06
1.394805908,5.47078E-06,4.13921E-06
1.399841309,5.48448E-06,3.89967E-06
1.404876709,5.49812E-06,3.66326E-06
1.409912109,5.51175E-06,3.40549E-06
1.41494751,5.5253E-06,3.1539E-06
1.41998291,5.53885E-06,2.89926E-06
1.425018311,5.55233E-06,2.64774E-06
1.430053711,5.56581E-06,2.41148E-06
1.435089111,5.57922E-06,2.16614E-06
1.440124512,5.59263E-06,1.94826E-06
1.445159912,5.60597E-06,1.76097E-06
1.450195313,5.61931E-06,1.57368E-06
