"Potential.applied..V.","Time..s.","WE.1..Current..A.","WE.1..Potential..V.","Scan","Index","Q.","Q..1","Current.range"
0.01007080078125,37.2404429059769,5.8380126953125e-07,0.00966796875000001,1,1,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.012054443359375,37.2424269059719,1.0540771484375e-06,0.011773681640625,1,2,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.0140380859375,37.2444109059669,1.34613037109375e-06,0.0141204833984375,1,3,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.016021728515625,37.2463949059619,1.48284912109375e-06,0.01646728515625,1,4,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.01800537109375,37.2483789059569,1.5496826171875e-06,0.0186370849609375,1,5,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.019989013671875,37.2503629059519,1.5374755859375e-06,0.0204833984375,1,6,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.02197265625,37.2523469059469,1.6851806640625e-06,0.0226318359375,1,7,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.023956298828125,37.2543309059419,1.7919921875e-06,0.02470703125,1,8,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.02593994140625,37.2563149059368,1.8939208984375e-06,0.0267181396484375,1,9,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.027923583984375,37.2582989059318,1.92962646484375e-06,0.028570556640625,1,10,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.0299072265625,37.2602829059268,2.02972412109375e-06,0.0306427001953125,1,11,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.031890869140625,37.2622669059218,2.02392578125e-06,0.0325714111328125,1,12,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.03387451171875,37.2642509059168,2.05780029296875e-06,0.034320068359375,1,13,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.035858154296875,37.2662349059118,2.11181640625e-06,0.0362579345703125,1,14,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.037841796875,37.2682189059068,2.22930908203125e-06,0.03841552734375,1,15,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.039825439453125,37.2702029059018,2.26776123046875e-06,0.04036865234375,1,16,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.04180908203125,37.2721869058968,2.423095703125e-06,0.04229736328125,1,17,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.043792724609375,37.2741709058918,2.53631591796875e-06,0.0445648193359375,1,18,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
0.0457763671875,37.2761549058868,2.611083984375e-06,0.0465179443359375,1,19,2.03050504438579e-05,-5.97088153939694e-06,"1 µA"
