Potential applied (V),Fitted Smoothed WE(1).δ.Current,Corrected Smoothed WE(1).δ.Current (A)
1.62139892578125,1.41146401679991E-05,6.11086491773551E-06
1.62643432617188,1.41857042286606E-05,5.92244689755692E-06
1.6314697265625,1.42567682893222E-05,5.67353537511237E-06
1.63650512695313,1.43278323482385E-05,5.3555827880575E-06
1.64154052734375,1.43988964071548E-05,4.97878808283433E-06
1.64657592773438,1.44699604646521E-05,4.53834243036955E-06
1.651611328125,1.45410245221494E-05,4.05111636918588E-06
1.65664672851563,1.46120885785708E-05,3.52511581046467E-06
1.66168212890625,1.46831526349922E-05,2.97874377751456E-06
1.66671752929688,1.47542166906926E-05,2.42494712238238E-06
1.6717529296875,1.48252807463929E-05,1.87881288946339E-06
1.67678833007813,1.48963448017328E-05,1.3584666709742E-06
1.68182373046875,1.49674088570726E-05,8.62679836785604E-07
1.68685913085938,1.50384729124125E-05,4.30425051602687E-07
1.69189453125,1.51095369677523E-05,8.87982257000767E-08
1.69692993164063,1.51806010230922E-05,-1.59862281039929E-07
