Potential applied (V),Fitted Smoothed WE(1).δ.Current,Corrected Smoothed WE(1).δ.Current (A)
0.206451416015625,1.79570449895157E-06,-1.04512796773535E-08
0.21148681640625,1.816007275602E-06,-1.05728215469422E-08
0.216522216796875,1.83752084707285E-06,-1.0940749923904E-08
0.2215576171875,1.8590344185437E-06,-1.08502540753514E-08
0.226593017578125,1.88173401407349E-06,-1.18493414544437E-08
0.23162841796875,1.90443360960329E-06,-1.19262959533951E-08
0.236663818359375,1.92802297088491E-06,-1.16630653282261E-08
0.24169921875,1.95161233216653E-06,-1.18252312466176E-08
0.246734619140625,1.97588173341957E-06,-1.24441700064252E-08
0.25177001953125,2.00015113467262E-06,-1.2027360660173E-08
0.256805419921875,2.02478053765896E-06,-1.26020423261628E-08
0.2618408203125,2.04940994064529E-06,-1.23470686214824E-08
0.266876220703125,2.07463318135315E-06,-1.28761720863769E-08
0.27191162109375,2.09985642206101E-06,-1.24765371347403E-08
0.276947021484375,2.1259743415554E-06,-1.36413823596457E-08
0.281982421875,2.15209226104978E-06,-1.29698884679389E-08
0.287017822265625,2.17821013786544E-06,-1.23062785411693E-08
0.29205322265625,2.20432801468109E-06,-1.05620028608836E-08
0.297088623046875,2.23044582809255E-06,-8.76614059254806E-09
0.3021240234375,2.256563641504E-06,-6.07324648235686E-09
0.307159423828125,2.28268137139085E-06,-4.2363463637903E-09
0.31219482421875,2.30879910127769E-06,-1.30424831164676E-09
0.317230224609375,2.33491672826494E-06,4.12533944204638E-10
0.322265625,2.36103435525219E-06,3.47684562375783E-09
0.327301025390625,2.38715186084426E-06,5.64160464207822E-09
0.33233642578125,2.41326936643633E-06,9.25429723723845E-09
0.337371826171875,2.43938673314373E-06,1.35607100380849E-08
0.3424072265625,2.46550409985114E-06,1.87905768263495E-08
0.347442626953125,2.49162131130905E-06,2.47709877980957E-08
0.35247802734375,2.51773852276696E-06,3.27608029398896E-08
0.357513427734375,2.54385556384479E-06,4.08736514386247E-08
0.362548828125,2.56997260492262E-06,5.03749836866832E-08
0.367584228515625,2.59608946182401E-06,6.01869603215532E-08
0.37261962890625,2.6222063187254E-06,7.2405994417192E-08
0.377655029296875,2.64832297907778E-06,8.56068077694836E-08
0.3826904296875,2.67443963943017E-06,9.86385193901737E-08
0.387725830078125,2.70055609236359E-06,1.11647979606107E-07
0.39276123046875,2.72667254529701E-06,1.25348378928505E-07
0.397796630859375,2.75278878151143E-06,1.40058320930402E-07
0.40283203125,2.77890501772584E-06,1.54622941131705E-07
0.407867431640625,2.80502102954677E-06,1.688191967959E-07
0.41290283203125,2.83113704136769E-06,1.83458023398271E-07
0.417938232421875,2.85725282278968E-06,1.97457664476964E-07
0.4229736328125,2.88336860421166E-06,2.09690985124786E-07
0.428009033203125,2.90948415092948E-06,2.20624570915079E-07
0.43304443359375,2.93559969764731E-06,2.29842038351069E-07
0.438079833984375,2.96171500707472E-06,2.36795365202743E-07
0.443115234375,2.98783031650213E-06,2.39965040809827E-07
0.448150634765625,3.01394538777809E-06,2.40560116483277E-07
0.45318603515625,3.04006045905404E-06,2.38187985210029E-07
0.458221435546875,3.06617529303648E-06,2.32797361099754E-07
0.4632568359375,3.09229012701891E-06,2.24119822081469E-07
0.468292236328125,3.11840472626622E-06,2.14059318478096E-07
0.47332763671875,3.14451932551354E-06,2.01630069525019E-07
0.478363037109375,3.17063369425395E-06,1.88751874604278E-07
0.4833984375,3.19674806299436E-06,1.73996386241301E-07
0.488433837890625,3.2228622070835E-06,1.60521275482114E-07
0.49346923828125,3.24897635117264E-06,1.47018421470086E-07
0.498504638671875,3.27509027803972E-06,1.34412816521969E-07
0.5035400390625,3.3012042049068E-06,1.20713334747556E-07
0.508575439453125,3.32731792348988E-06,1.08505591374159E-07
0.51361083984375,3.35343164207297E-06,9.64709130541996E-08
0.518646240234375,3.37954516274381E-06,8.60177980584102E-08
