Potential applied (V),Fitted WE(1).δ.Curren,Corrected WE(1).δ.Current (A
0.715026855,3.55191E-06,1.22043E-06
0.720062256,3.58093E-06,1.35987E-06
0.725097656,3.60995E-06,1.53043E-06
0.730133057,3.63881E-06,1.68193E-06
0.735168457,3.66766E-06,1.86396E-06
0.740203857,3.69634E-06,2.05317E-06
0.745239258,3.72503E-06,2.25886E-06
0.750274658,3.75353E-06,2.48731E-06
0.755310059,3.78204E-06,2.70874E-06
0.760345459,3.81036E-06,2.94074E-06
0.765380859,3.83869E-06,3.19684E-06
0.77041626,3.86682E-06,3.45191E-06
0.77545166,3.89495E-06,3.71247E-06
0.780487061,3.9229E-06,3.98329E-06
0.785522461,3.95084E-06,4.24863E-06
0.790557861,3.97858E-06,4.51446E-06
0.795593262,4.00632E-06,4.798E-06
0.800628662,4.03386E-06,5.05732E-06
0.805664063,4.06141E-06,5.3197E-06
0.810699463,4.08874E-06,5.55481E-06
0.815734863,4.11608E-06,5.80213E-06
0.820770264,4.14321E-06,6.03135E-06
0.825805664,4.17034E-06,6.24531E-06
0.830841064,4.19725E-06,6.43812E-06
0.835876465,4.22417E-06,6.60652E-06
0.840911865,4.25087E-06,6.75071E-06
0.845947266,4.27758E-06,6.8888E-06
0.850982666,4.30407E-06,6.99049E-06
0.856018066,4.33056E-06,7.07691E-06
0.861053467,4.35683E-06,7.13914E-06
0.866088867,4.3831E-06,7.1678E-06
0.871124268,4.40916E-06,7.17837E-06
0.876159668,4.43521E-06,7.13095E-06
0.881195068,4.46105E-06,7.08375E-06
0.886230469,4.48689E-06,6.98467E-06
0.891265869,4.51251E-06,6.8675E-06
0.89630127,4.53813E-06,6.69844E-06
0.90133667,4.56353E-06,6.50214E-06
0.90637207,4.58893E-06,6.27838E-06
0.911407471,4.61412E-06,6.01821E-06
0.916442871,4.6393E-06,5.74278E-06
0.921478271,4.66427E-06,5.45841E-06
0.926513672,4.68924E-06,5.14353E-06
0.931549072,4.71399E-06,4.82886E-06
0.936584473,4.73874E-06,4.50809E-06
0.941619873,4.76328E-06,4.19668E-06
0.946655273,4.78782E-06,3.89443E-06
0.951690674,4.81215E-06,3.60155E-06
0.956726074,4.83647E-06,3.30867E-06
0.961761475,4.86059E-06,3.04651E-06
0.966796875,4.88471E-06,2.79046E-06
0.971832275,4.90862E-06,2.57429E-06
0.976867676,4.93253E-06,2.35507E-06
0.981903076,4.95624E-06,2.16046E-06
0.986938477,4.97994E-06,1.97807E-06
0.991973877,5.00345E-06,1.80808E-06
0.997009277,5.02695E-06,1.6564E-06
1.002044678,5.05026E-06,1.51712E-06
1.007080078,5.07356E-06,1.38395E-06
1.012115479,5.09668E-06,1.26624E-06
1.017150879,5.11979E-06,1.14852E-06
1.022186279,5.14271E-06,1.05236E-06
1.02722168,5.16563E-06,9.53144E-07
1.03225708,5.18836E-06,8.72427E-07
1.03729248,5.2111E-06,7.9171E-07
1.042327881,5.23365E-06,7.1728E-07
1.047363281,5.2562E-06,6.55057E-07
1.052398682,5.27857E-06,5.89961E-07
1.057434082,5.30094E-06,5.30969E-07
1.062469482,5.32314E-06,4.81308E-07
1.067504883,5.34533E-06,4.40801E-07
1.072540283,5.36736E-06,3.94362E-07
1.077575684,5.38938E-06,3.54027E-07
1.082611084,5.41124E-06,3.1691E-07
1.087646484,5.4331E-06,2.88948E-07
1.092681885,5.45479E-06,2.642E-07
1.097717285,5.47649E-06,2.33349E-07
1.102752686,5.49803E-06,2.05707E-07
1.107788086,5.51957E-06,1.78065E-07
1.112823486,5.54095E-06,1.59731E-07
1.117858887,5.56234E-06,1.50553E-07
1.122894287,5.58357E-06,1.29316E-07
1.127929688,5.60481E-06,1.20287E-07
1.132965088,5.6259E-06,1.08349E-07
1.138000488,5.647E-06,9.64122E-08
1.143035889,5.66795E-06,7.85113E-08
1.148071289,5.6889E-06,8.19726E-08
1.153106689,5.70972E-06,6.72588E-08
1.15814209,5.73054E-06,6.47519E-08
1.16317749,5.75122E-06,5.32207E-08
1.168212891,5.77191E-06,6E-08
1.173248291,5.79247E-06,4.85953E-08
1.178283691,5.81303E-06,3.71906E-08
1.183319092,5.83347E-06,4.1167E-08
1.188354492,5.8539E-06,5.12469E-08
1.193389893,5.87422E-06,4.00826E-08
1.198425293,5.89454E-06,4.11253E-08
1.203460693,5.91475E-06,4.83855E-08
1.208496094,5.93495E-06,3.73352E-08
1.213531494,5.95505E-06,4.16535E-08
1.218566895,5.97515E-06,3.68166E-08
1.223602295,5.99514E-06,4.42928E-08
1.228637695,6.01513E-06,4.26136E-08
