"Potential.applied..V.","Fitted.Smoothed.WE.1..Î..Current","Corrected.Smoothed.WE.1..Î..Current..A."
0.266876220703125,1.37474192169322e-06,-1.18176348797687e-08
0.27191162109375,1.39778566566897e-06,-1.1377375879329e-08
0.276947021484375,1.42102073428869e-06,-1.18576927403975e-08
0.281982421875,1.44425580290842e-06,-1.05479092395881e-08
0.287017822265625,1.46749087152812e-06,-8.31731396588692e-09
0.29205322265625,1.49072594014781e-06,-5.18704463577359e-09
0.297088623046875,1.51396100876747e-06,-1.47020367412379e-09
0.3021240234375,1.53719607738712e-06,1.90447050248774e-09
0.307159423828125,1.56043114600672e-06,5.78777098123824e-09
0.31219482421875,1.58366621462632e-06,1.05535711217849e-08
0.317230224609375,1.60690128324586e-06,1.44923581062819e-08
0.322265625,1.63013635186539e-06,1.97548945834738e-08
0.327301025390625,1.65337142048485e-06,2.463430995008e-08
0.33233642578125,1.67660648910431e-06,2.95837440024272e-08
0.337371826171875,1.69984155772369e-06,3.49480057401914e-08
0.3424072265625,1.72307662634307e-06,4.00018072675929e-08
0.347442626953125,1.74631169496236e-06,4.40528883709743e-08
0.35247802734375,1.76954676358165e-06,4.85544670562008e-08
0.357513427734375,1.79278183220085e-06,5.17758927890003e-08
0.362548828125,1.81601690082006e-06,5.50277039891976e-08
0.367584228515625,1.83925196943917e-06,5.63890106744684e-08
0.37261962890625,1.86248703805828e-06,5.6986717352976e-08
0.377655029296875,1.8857221066773e-06,5.7359835794289e-08
0.3826904296875,1.90895717529632e-06,5.58847251534867e-08
0.387725830078125,1.93219224391526e-06,5.31122871656379e-08
0.39276123046875,1.9554273125342e-06,4.94811294469998e-08
0.397796630859375,1.97866238115305e-06,4.57971274373179e-08
0.40283203125,2.0018974497719e-06,4.19678036270407e-08
0.407867431640625,2.02513251839068e-06,3.72097414003081e-08
0.41290283203125,2.04836758700946e-06,3.27119373073676e-08
0.417938232421875,2.07160265562817e-06,2.74690287096248e-08
0.4229736328125,2.09483772424688e-06,2.21561014261404e-08
0.428009033203125,2.11807279286554e-06,1.71945886786986e-08
0.43304443359375,2.14130786148419e-06,1.19794233338543e-08
0.438079833984375,2.1645429301028e-06,7.68903308375406e-09
0.443115234375,2.18777799872141e-06,4.27057363722584e-09
0.448150634765625,2.21101306733998e-06,1.21013426310856e-09
0.45318603515625,2.23424813595855e-06,-1.2280635830055e-09
0.458221435546875,2.25748320457709e-06,-3.74288565122698e-09
0.4632568359375,2.28071827319564e-06,-6.05557830589434e-09
0.468292236328125,2.30395334181417e-06,-7.60599206106247e-09
0.47332763671875,2.32718841043271e-06,-9.45365495381277e-09
0.478363037109375,2.35042347905124e-06,-1.060773652554e-08
0.4833984375,2.37365854766978e-06,-1.17380381662607e-08
0.488433837890625,2.39784108611928e-06,-1.24445002832454e-08
0.49346923828125,2.42202362456879e-06,-1.23041326349431e-08
0.498504638671875,2.44633695263883e-06,-1.20091954350993e-08
0.5035400390625,2.47065028070888e-06,-1.24184084145027e-08
0.508575439453125,2.49496360877892e-06,-1.15989916252372e-08
0.51361083984375,2.51927693684896e-06,-1.14189907585909e-08
0.518646240234375,2.543590264919e-06,-1.13156141140766e-08
0.523681640625,2.56790359298904e-06,-1.23840596252712e-08
0.528717041015625,2.59248312417563e-06,-1.21954715613171e-08
0.53375244140625,2.61706265536222e-06,-1.24785187956584e-08
0.538787841796875,2.6424976035114e-06,-1.29564293535252e-08
0.5438232421875,2.66793255166058e-06,-1.33960278003257e-08
0.548858642578125,2.69362515976591e-06,-1.22965803050049e-08
0.55389404296875,2.71931776787124e-06,-1.15657217402844e-08
0.558929443359375,2.74501037597657e-06,-1.06829358385781e-08
0.56396484375,2.77070298408189e-06,-9.83185651154716e-09
0.569000244140625,2.79639559218722e-06,-9.06797026487367e-09
0.57403564453125,2.82208820029255e-06,-9.88544943013111e-09
0.579071044921875,2.84778080839788e-06,-9.8085389680902e-09
0.5841064453125,2.87347341650321e-06,-1.00804008274768e-08
0.589141845703125,2.89916602460854e-06,-9.24913810961793e-09
0.59417724609375,2.92485863271386e-06,-8.89479511916769e-09
0.599212646484375,2.95055124081919e-06,-8.35681821705479e-09
0.604248046875,2.97624384892452e-06,-7.40137141505051e-09
0.609283447265625,3.00193645702985e-06,-7.27293776916087e-09
0.61431884765625,3.02762906513518e-06,-7.09298093942418e-09
0.619354248046875,3.0533216732405e-06,-7.51809124307433e-09
0.6243896484375,3.07901428134583e-06,-7.59575033257412e-09
0.629425048828125,3.10470688945116e-06,-7.67340942207307e-09
0.63446044921875,3.13039949755649e-06,-6.77344912575074e-09
0.639495849609375,3.15609210566181e-06,-7.18534835661941e-09
0.64453125,3.18178471376714e-06,-7.35020052647662e-09
0.649566650390625,3.20747732187247e-06,-7.04473850531611e-09
0.65460205078125,3.2331699299778e-06,-6.16855813999942e-09
0.659637451171875,3.25886253808312e-06,-6.98735841253446e-09
0.6646728515625,3.28455514618845e-06,-6.05701264881469e-09
0.669708251953125,3.31024775429378e-06,-6.75162883720478e-09
0.67474365234375,3.33594036239911e-06,-6.13438549840301e-09
0.679779052734375,3.36163297050443e-06,-8.35091727120845e-09
0.684814453125,3.38732557860976e-06,-1.00786393511013e-08
0.689849853515625,3.41301818671509e-06,-1.13294417035877e-08
0.69488525390625,3.43871079482041e-06,-1.25260786576701e-08
0.699920654296875,3.4649387376133e-06,-1.37018641352144e-08
0.7049560546875,3.49116668040618e-06,-1.35314412963336e-08
0.709991455078125,3.51748445849398e-06,-1.27863367914639e-08
0.71502685546875,3.54380223658178e-06,-1.32434399096997e-08
0.720062255859375,3.57014709736878e-06,-1.31014208773e-08
0.72509765625,3.59649195815578e-06,-1.21125720796132e-08
0.730133056640625,3.62283681894278e-06,-1.17552125608766e-08
0.73516845703125,3.64918167972978e-06,-1.12617789924921e-08
0.740203857421875,3.67552654051678e-06,-1.01606360761638e-08
0.7452392578125,3.70187140130377e-06,-9.46110977238937e-09
0.750274658203125,3.72821626209077e-06,-8.00987342735342e-09
0.75531005859375,3.75456112287777e-06,-8.57596789603631e-09
0.760345458984375,3.78090598366477e-06,-1.02663246584139e-08
0.765380859375,3.80725084445177e-06,-1.18774149841035e-08
0.770416259765625,3.83359570523877e-06,-1.28623004599562e-08
0.77545166015625,3.85994056602577e-06,-1.35129457944388e-08
0.780487060546875,3.88752484562421e-06,-1.40713338039991e-08
0.7855224609375,3.91510912522265e-06,-1.42347107373953e-08
0.790557861328125,3.94269340482109e-06,-1.27216025348337e-08
0.79559326171875,3.97027768441953e-06,-1.19971953773211e-08
0.800628662109375,3.99786196401797e-06,-1.38648006995147e-08
0.8056640625,4.02544624361641e-06,-1.40915907822627e-08
0.810699462890625,4.05326719407911e-06,-1.37293596804392e-08
0.81573486328125,4.08108814454182e-06,-1.39748379265578e-08
0.820770263671875,4.10890909500452e-06,-1.26997216955403e-08
0.8258056640625,4.13673004546723e-06,-1.20811957817563e-08
0.830841064453125,4.16455099592993e-06,-1.10795487573141e-08
0.83587646484375,4.19237194639264e-06,-1.24757114426907e-08
0.840911865234375,4.22019289685534e-06,-1.34847896955747e-08
0.845947265625,4.24801384731805e-06,-1.3859736454952e-08
0.850982666015625,4.27633277265541e-06,-1.4459188882407e-08
0.85601806640625,4.30465169799276e-06,-1.4939741654829e-08
0.861053466796875,4.33411073891115e-06,-1.45192992635613e-08
0.8660888671875,4.36356977982954e-06,-1.42362520292197e-08
0.871124267578125,4.39302882074794e-06,-1.40985265954739e-08
0.87615966796875,4.42248786166633e-06,-1.46385291954123e-08
0.881195068359375,4.451982077066e-06,-1.48556862042561e-08
0.88623046875,4.48147629246567e-06,-1.43369864591784e-08
0.891265869140625,4.51097050786534e-06,-1.45264002151799e-08
0.89630126953125,4.54046472326502e-06,-1.48558513426669e-08
0.901336669921875,4.57085778702905e-06,-1.55372124213667e-08
0.9063720703125,4.60125085079309e-06,-1.53849548075614e-08
0.911407470703125,4.63247423048143e-06,-1.58384248807825e-08
0.91644287109375,4.66369761016978e-06,-1.60276734983758e-08
0.921478271484375,4.69556800214759e-06,-1.5842718479436e-08
0.926513671875,4.7274383941254e-06,-1.5011742001486e-08
0.931549072265625,4.75930878610322e-06,-1.48902001318979e-08
0.93658447265625,4.79117917808103e-06,-1.40090215773798e-08
0.941619873046875,4.82304957005885e-06,-1.44991523775682e-08
0.9466552734375,4.85491996203666e-06,-1.48109336952082e-08
0.951690673828125,4.88679035401447e-06,-1.58453606939912e-08
0.95672607421875,4.91866074599229e-06,-1.66208506662566e-08
0.961761474609375,4.95264656099922e-06,-1.73649643406686e-08
0.966796875,4.98663237600615e-06,-1.74009645139988e-08
0.971832275390625,5.02338624103761e-06,-1.93529005174482e-08
0.97686767578125,5.06014010606906e-06,-1.88290814816666e-08
0.981903076171875,5.09840796004126e-06,-1.94387724905276e-08
0.9869384765625,5.13667581401346e-06,-1.94011209330991e-08
0.991973876953125,5.17570128172507e-06,-1.96243467785035e-08
0.99700927734375,5.21472674943668e-06,-1.85779885296153e-08
1.00204467773438,5.25375221714829e-06,-1.65209832129527e-08
1.007080078125,5.2927776848599e-06,-1.49408976236967e-08
1.01211547851563,5.33180315257151e-06,-1.53371885225366e-08
1.01715087890625,5.37082862028312e-06,-1.40622787145292e-08
1.02218627929688,5.40985408799473e-06,-1.40846962536541e-08
1.0272216796875,5.44887955570634e-06,-1.41943068731378e-08
1.03225708007813,5.48790502341795e-06,-1.41903022666997e-08
1.03729248046875,5.52693049112956e-06,-1.30316498991708e-08
1.04232788085938,5.56595595884116e-06,-1.28294792010128e-08
1.04736328125,5.60498142655277e-06,-1.2940410927774e-08
1.05239868164063,5.64400689426438e-06,-1.45164506259919e-08
1.05743408203125,5.68303236197599e-06,-1.52945415282107e-08
1.06246948242188,5.7220578296876e-06,-1.7276161160816e-08
1.0675048828125,5.76108329739921e-06,-1.8947320583059e-08
1.07254028320313,5.80058209307782e-06,-2.05514750955374e-08
1.07757568359375,5.84008088875642e-06,-2.01805742271999e-08
1.08261108398438,5.88189261300223e-06,-2.16311500185962e-08
1.087646484375,5.92370433724803e-06,-2.15333880800142e-08
1.09268188476563,5.96715225285782e-06,-2.19145275297569e-08
1.09771728515625,6.0106001684676e-06,-2.23617223434065e-08
1.10275268554688,6.05507293304839e-06,-2.21110422373803e-08
1.1077880859375,6.09954569762919e-06,-2.2782495011494e-08
1.11282348632813,6.14679752774583e-06,-2.44693351051318e-08
1.11785888671875,6.19404935786246e-06,-2.42669917910324e-08
1.12289428710938,6.24130029816383e-06,-2.10899461785718e-08
1.1279296875,6.28855123846519e-06,-1.71255206283397e-08
1.13296508789063,6.33580085499413e-06,-9.32723909180258e-09
1.13800048828125,6.38305047152307e-06,-9.42385923774321e-10
1.14303588867188,6.43029834113833e-06,1.07932211080236e-08
1.1480712890625,6.47754621075358e-06,2.37785956249384e-08
1.15310668945313,6.52479192366715e-06,4.12037261908008e-08
1.15814208984375,6.57203763658073e-06,6.13754387879143e-08
1.16317749023438,6.6192807987976e-06,8.66755983209054e-08
1.168212890625,6.66652396101448e-06,1.16283888687908e-07
1.17324829101563,6.71376419666023e-06,1.51957666925403e-07
1.17828369140625,6.76100443230599e-06,1.91518142775182e-07
1.18331909179688,6.80824138582874e-06,2.34545844031248e-07
1.1883544921875,6.85547833935149e-06,2.8168483113688e-07
1.19338989257813,6.90271167758531e-06,3.3273923218201e-07
1.19842529296875,6.94994501581913e-06,3.85199291371079e-07
1.20346069335938,6.99717442989717e-06,4.41380870596605e-07
1.20849609375,7.04440384397522e-06,5.02500748827813e-07
1.21353149414063,7.09162905108164e-06,5.67880120573526e-07
1.21856689453125,7.13885425818807e-06,6.37708981632011e-07
1.22360229492188,7.18607500313895e-06,7.09682498636622e-07
1.2286376953125,7.23329574808983e-06,7.8604473401921e-07
1.23367309570313,7.28051180473443e-06,8.65273176072523e-07
1.23870849609375,7.32772786137903e-06,9.46341920564284e-07
1.24374389648438,7.37493903381384e-06,1.02860454581617e-06
1.248779296875,7.42215020624864e-06,1.11139825619387e-06
1.25381469726563,7.46935632983782e-06,1.19203039948104e-06
1.25885009765625,7.516562453427e-06,1.2723494403433e-06
1.26388549804688,7.56376339562426e-06,1.34491612066024e-06
1.2689208984375,7.61096433782152e-06,1.4144363275938e-06
1.27395629882813,7.65815999878937e-06,1.47707752573039e-06
1.27899169921875,7.70535565975721e-06,1.53591525601322e-06
1.28402709960938,7.75254597278115e-06,1.582917249706e-06
1.2890625,7.79973628580508e-06,1.62346034991598e-06
1.29409790039063,7.84692121750134e-06,1.65265127218346e-06
1.29913330078125,7.89410614919759e-06,1.67173836598775e-06
1.30416870117188,7.94128569951446e-06,1.67519025210553e-06
1.3092041015625,7.98846524983133e-06,1.67028085025998e-06
1.31423950195313,8.03563945184522e-06,1.65284609418427e-06
1.31927490234375,8.08281365385911e-06,1.62724557402239e-06
1.32431030273438,8.12998257336789e-06,1.5871049452333e-06
1.329345703125,8.17715149287668e-06,1.54199695307842e-06
1.33438110351563,8.22431522779408e-06,1.48829373713422e-06
1.33941650390625,8.2714789627115e-06,1.42896260418515e-06
1.34445190429688,8.3186376422674e-06,1.3676416546076e-06
1.3494873046875,8.36579632182331e-06,1.30517134169806e-06
1.35452270507813,8.4129501055761e-06,1.24199252666145e-06
1.35955810546875,8.4601038893289e-06,1.17950068740947e-06
1.36459350585938,8.50725296599707e-06,1.11838750681138e-06
1.36962890625,8.55440204266524e-06,1.06139618092108e-06
1.37466430664063,8.60154662878659e-06,1.00691944940606e-06
1.37969970703125,8.64869121490794e-06,9.56379617579893e-07
1.38473510742188,8.69583155333562e-06,9.12238192673585e-07
1.3897705078125,8.7429718917633e-06,8.72324311057319e-07
1.39480590820313,8.790108250009e-06,8.37963060191223e-07
1.39984130859375,8.83724460825469e-06,8.07485864722852e-07
1.40487670898438,8.88437727669007e-06,7.8380285047443e-07
1.409912109375,8.93150994512545e-06,7.60489746263888e-07
1.41494750976563,8.97863923505383e-06,7.36783688376903e-07
1.41998291015625,9.02576852498221e-06,7.08506599307562e-07
1.42501831054688,9.07289476659312e-06,6.78607596603585e-07
1.4300537109375,9.12002100820402e-06,6.45445458922605e-07
1.43508911132813,9.16714454842395e-06,6.09273898038439e-07
1.44012451171875,9.21426808864389e-06,5.66774233291995e-07
1.44515991210938,9.26138928889721e-06,5.2430333065772e-07
1.4501953125,9.30851048915053e-06,4.74011472936863e-07
1.45523071289063,9.35562972304477e-06,4.21687076366757e-07
1.46026611328125,9.40274895693901e-06,3.63629074209531e-07
1.46530151367188,9.44986660788936e-06,3.05506599632291e-07
1.4703369140625,9.49698425883971e-06,2.47938990111864e-07
1.47537231445313,9.5441007176477e-06,1.94243417058742e-07
1.48040771484375,9.5912171764557e-06,1.40613899369523e-07
1.48544311523438,9.63833283885731e-06,9.600834079637e-08
1.490478515625,9.68544850125893e-06,5.4943349728631e-08
1.49551391601563,9.73256376545735e-06,2.17525562417836e-08
1.50054931640625,9.77967902965578e-06,-2.81140671881702e-09
1.50558471679688,9.8267942938542e-06,-1.82861516058257e-08
1.5106201171875,9.87390955805263e-06,-2.52529656216205e-08
1.51565551757813,9.92465946184937e-06,-2.54969381751297e-08
1.52069091796875,9.97540936564612e-06,-1.75236234586184e-08
1.52572631835938,1.00261592566221e-05,1.59842572951117e-10
1.53076171875,1.00769091475981e-05,2.70117931148024e-08
1.53579711914063,1.01276590196645e-05,6.33757349689197e-08
1.54083251953125,1.01784088917308e-05,1.08221185548684e-07
1.54586791992188,1.02291587391119e-05,1.58773844255218e-07
1.5509033203125,1.02799085864931e-05,2.12219727900882e-07
1.55593872070313,1.03306584037953e-05,2.67237759286422e-07
1.56097412109375,1.03814082210975e-05,3.26536178253131e-07
1.56600952148438,1.04321580033719e-05,3.88199414275608e-07
1.571044921875,1.04829077856462e-05,4.51632934050793e-07
1.57608032226563,1.05336575284448e-05,5.19241192300644e-07
1.58111572265625,1.05844072712433e-05,5.9216030180861e-07
1.58615112304688,1.0635156970669e-05,6.782376831798e-07
1.5911865234375,1.06859066700946e-05,7.83986351922477e-07
1.59622192382813,1.07366563228426e-05,9.092213996953e-07
1.60125732421875,1.07874059755906e-05,1.070601942598e-06
1.60629272460938,1.08381555789829e-05,1.26501021680982e-06
1.611328125,1.08889051823753e-05,1.49627738408171e-06
1.61636352539063,1.09396547343862e-05,1.76679469996852e-06
1.62139892578125,1.09904042863971e-05,2.07736798852849e-06
1.62643432617188,1.10411537856703e-05,2.42678188380342e-06
1.6314697265625,1.10919032849436e-05,2.8091574056679e-06
1.63650512695313,1.1142652730801e-05,3.20919618525689e-06
1.64154052734375,1.11934021766584e-05,3.62564311724036e-06
1.64657592773438,1.12441515691001e-05,4.03514107835663e-06
1.651611328125,1.12949009615417e-05,4.43000117083112e-06
1.65664672851563,1.13456503012372e-05,4.79316795244924e-06
1.66168212890625,1.13963996409326e-05,5.11951547422564e-06
1.66671752929688,1.14471489292044e-05,5.3965196905873e-06
1.6717529296875,1.14978982174761e-05,5.61799776804878e-06
1.67678833007813,1.15486474562747e-05,5.7830249809886e-06
1.68182373046875,1.15993966950732e-05,5.88906475395954e-06
1.68685913085938,1.16501458869448e-05,5.93465070480977e-06
1.69189453125,1.17008950788165e-05,5.91896370009994e-06
1.69692993164063,1.17516442268638e-05,5.84199057258155e-06
1.70196533203125,1.18023933749111e-05,5.70696799126174e-06
1.70700073242188,1.18531424827473e-05,5.51316938734872e-06
1.7120361328125,1.19038915905835e-05,5.26235179331125e-06
1.71707153320313,1.19546406622804e-05,4.96032811731237e-06
1.72210693359375,1.20053897339774e-05,4.6095423716774e-06
1.72714233398438,1.2056138774009e-05,4.21776269886713e-06
1.732177734375,1.21068878140405e-05,3.7916738700436e-06
1.73721313476563,1.21576368272216e-05,3.34398496407306e-06
1.74224853515625,1.22083858404026e-05,2.88507985731111e-06
1.74728393554688,1.22591348318242e-05,2.43204048862363e-06
1.7523193359375,1.23098838232457e-05,1.99178943838853e-06
1.75735473632813,1.23606327982076e-05,1.58044423185864e-06
1.76239013671875,1.24113817731696e-05,1.20609002911663e-06
1.76742553710938,1.2462130737112e-05,8.75781554047411e-07
1.7724609375,1.25128797010543e-05,5.93719916775813e-07
1.77749633789063,1.25636286594868e-05,3.66259648819511e-07
1.78253173828125,1.26143776179193e-05,1.97139478265809e-07
1.78756713867188,1.26651265763518e-05,8.08768099104261e-08
1.7926025390625,1.27158755347842e-05,1.06349135888754e-09
1.79763793945313,1.27666244932167e-05,-5.18124497914064e-08
