"Potential.applied..V.","Fitted.Smoothed.WE.1..Î..Current","Corrected.Smoothed.WE.1..Î..Current..A."
0.72509765625,1.33454712266358e-06,-1.97071774525387e-08
0.730133056640625,1.37699573070972e-06,-1.76886356238161e-08
0.73516845703125,1.41944433875586e-06,-1.58616543504238e-08
0.740203857421875,1.461892946802e-06,-1.42368024905865e-08
0.7452392578125,1.50434155484815e-06,-1.1396531934862e-08
0.750274658203125,1.54679016289429e-06,-1.05709499782986e-08
0.75531005859375,1.58923877094043e-06,-1.19687915708422e-08
0.760345458984375,1.63168737898657e-06,-1.11366040778881e-08
0.765380859375,1.67413598703272e-06,-1.42981238867466e-08
0.770416259765625,1.71658459507886e-06,-1.77251862585106e-08
0.77545166015625,1.759033203125e-06,-2.05709614278942e-08
0.780487060546875,1.80269645922112e-06,-2.30922946682216e-08
0.7855224609375,1.84635971531723e-06,-2.3285836884469e-08
0.790557861328125,1.89173950261368e-06,-2.20939504119732e-08
0.79559326171875,1.93711928991012e-06,-2.19761241566047e-08
0.800628662109375,1.98249907720657e-06,-2.00787663975832e-08
0.8056640625,2.02787886450301e-06,-2.16413886000061e-08
0.810699462890625,2.07325865179945e-06,-2.09396329277004e-08
0.81573486328125,2.1186384390959e-06,-2.14982135987383e-08
0.820770263671875,2.16401822639234e-06,-2.1497965891123e-08
0.8258056640625,2.20939801368879e-06,-2.23537956997426e-08
0.830841064453125,2.25482065440256e-06,-2.30688450140347e-08
0.83587646484375,2.30024329511634e-06,-2.3317543459144e-08
0.840911865234375,2.34785203809862e-06,-2.42911995231321e-08
0.845947265625,2.3954607810809e-06,-2.45144666531379e-08
0.850982666015625,2.44429551161729e-06,-2.43202638832515e-08
0.85601806640625,2.49313024215368e-06,-2.47918991815468e-08
0.861053466796875,2.54279066473891e-06,-2.48685234036788e-08
0.8660888671875,2.59245108732413e-06,-2.46399718445609e-08
0.871124267578125,2.64298596808994e-06,-2.58949089212438e-08
0.87615966796875,2.69352084885575e-06,-2.57085179574775e-08
0.881195068359375,2.74405572962002e-06,-2.35919892588178e-08
0.88623046875,2.79459061038429e-06,-2.10830916985509e-08
0.891265869140625,2.84512549114632e-06,-1.77841719837148e-08
0.89630126953125,2.89566037190835e-06,-1.43227560736673e-08
0.901336669921875,2.94619525266749e-06,-1.13541131754666e-08
0.9063720703125,2.99673013342662e-06,-6.51214015686654e-09
0.911407470703125,3.04726501418226e-06,-2.0717837473327e-09
0.91644287109375,3.09779989493791e-06,3.88916713933847e-09
0.921478271484375,3.14833477568955e-06,1.18476322345549e-08
0.926513671875,3.1988696564412e-06,2.05036419726289e-08
0.931549072265625,3.24940453718841e-06,2.94925707492242e-08
0.93658447265625,3.29993941793563e-06,3.93375770420527e-08
0.941619873046875,3.35047429867807e-06,4.8305368106968e-08
0.9466552734375,3.40100917942051e-06,5.70274332181495e-08
0.951690673828125,3.45154406015794e-06,6.43200602593995e-08
0.95672607421875,3.50207894089537e-06,7.09204270869057e-08
0.961761474609375,3.55261382162764e-06,7.78418229881628e-08
0.966796875,3.60314870235991e-06,8.52837351570054e-08
0.971832275390625,3.65368358308696e-06,9.0341048694019e-08
0.97686767578125,3.70421846381402e-06,9.6412972620644e-08
0.981903076171875,3.75475334453591e-06,1.00529657780787e-07
0.9869384765625,3.8052882252578e-06,1.03487731858002e-07
0.991973876953125,3.85582310597467e-06,1.04781210769783e-07
0.99700927734375,3.90635798669154e-06,1.03840697274231e-07
1.00204467773438,3.95689286740363e-06,1.02531594852865e-07
1.007080078125,4.00742774811572e-06,9.89052702656438e-08
1.01211547851563,4.05796262882333e-06,9.1517753262029e-08
1.01715087890625,4.10849750953095e-06,8.50365158512194e-08
1.02218627929688,4.1590323902345e-06,7.69567386379342e-08
1.0272216796875,4.20956727093804e-06,6.86259510418014e-08
1.03225708007813,4.26010215163798e-06,5.97112340323409e-08
1.03729248046875,4.31063703233792e-06,5.01822021385462e-08
1.04232788085938,4.36117191303476e-06,4.14616879020587e-08
1.04736328125,4.41170679373161e-06,3.19115182949023e-08
1.05239868164063,4.46224167442594e-06,2.16466296527892e-08
1.05743408203125,4.51277655512028e-06,1.25469576299963e-08
1.06246948242188,4.56331143581269e-06,3.9915818077079e-09
1.0675048828125,4.61384631650511e-06,-3.35762306963877e-09
1.07254028320313,4.66438119719624e-06,-9.70146530703908e-09
1.07757568359375,4.71491607788738e-06,-1.43952445540446e-08
1.08261108398438,4.76545095857787e-06,-1.8337313759147e-08
1.087646484375,4.81598583926836e-06,-2.08169172073521e-08
1.09268188476563,4.86652071995886e-06,-2.30745746328278e-08
1.09771728515625,4.91705560064935e-06,-2.48870189055719e-08
1.10275268554688,4.96809459867932e-06,-2.61519791243904e-08
1.1077880859375,5.01913359670928e-06,-2.65027331067356e-08
1.11282348632813,5.07271704735694e-06,-2.70807175409224e-08
1.11785888671875,5.1263004980046e-06,-2.7519985710903e-08
1.12289428710938,5.18317218466755e-06,-2.93517009520428e-08
1.1279296875,5.24004387133049e-06,-2.96773538961043e-08
1.13296508789063,5.29978995715385e-06,-3.00687319272522e-08
1.13800048828125,5.35953604297721e-06,-3.06728082301812e-08
1.14303588867188,5.4192994261255e-06,-2.90905749181153e-08
1.1480712890625,5.4790628092738e-06,-2.6979898694792e-08
1.15310668945313,5.53882310811273e-06,-2.20865284489067e-08
1.15814208984375,5.59858340695167e-06,-1.81390710141656e-08
1.16317749023438,5.65833910804629e-06,-1.05037687436681e-08
1.168212890625,5.71809480914092e-06,-2.74164017446703e-09
1.17324829101563,5.77784442750882e-06,6.75325833398439e-09
1.17828369140625,5.83759404587672e-06,1.74028046035292e-08
1.18331909179688,5.8973361317696e-06,2.89991906228571e-08
1.1883544921875,5.95707821766247e-06,4.14860029476488e-08
1.19338989257813,6.01681136315226e-06,5.45722906288571e-08
1.19842529296875,6.07654450864205e-06,6.71882641190468e-08
1.20346069335938,6.13626735398183e-06,8.0208227728129e-08
1.20849609375,6.19599019932161e-06,9.21475255836928e-08
1.21353149414063,6.25570143905274e-06,1.04227897561171e-07
1.21856689453125,6.31541267878386e-06,1.17739028720875e-07
1.22360229492188,6.37511106756206e-06,1.28495291085802e-07
1.2286376953125,6.43480945634026e-06,1.38312246175973e-07
1.23367309570313,6.49449381445492e-06,1.47946386945245e-07
1.23870849609375,6.55417817256957e-06,1.55962171298798e-07
1.24374389648438,6.61384739113188e-06,1.63187219765037e-07
1.248779296875,6.67351660969419e-06,1.62891204496834e-07
1.25381469726563,6.73316965547158e-06,1.75666544136108e-07
1.25885009765625,6.79282270124897e-06,2.00651557239941e-07
1.26388549804688,6.85245862112495e-06,2.3027096618228e-07
1.2689208984375,6.91209454100093e-06,2.67440503219178e-07
1.27395629882813,6.97171246604125e-06,3.10730229609461e-07
1.27899169921875,7.03133039108156e-06,3.5534238438516e-07
1.28402709960938,7.09092954018965e-06,3.96831721985677e-07
1.2890625,7.15052868929774e-06,4.34608748134625e-07
1.29409790039063,7.21010837244423e-06,4.85420789149387e-07
1.29913330078125,7.26968805559072e-06,5.43294148565802e-07
1.30416870117188,7.32924767660403e-06,6.10785414491078e-07
1.3092041015625,7.38880729761734e-06,6.93909342838567e-07
1.31423950195313,7.44834635652427e-06,7.87995243769972e-07
1.31927490234375,7.5078854154312e-06,8.93689714354382e-07
1.32431030273438,7.56740351033881e-06,1.00757751856068e-06
1.329345703125,7.62692160524641e-06,1.13191924465889e-06
1.33438110351563,7.6864184337584e-06,1.26301327873484e-06
1.33941650390625,7.74591526227038e-06,1.40083306996379e-06
1.34445190429688,7.80539062243361e-06,1.55089192964973e-06
1.3494873046875,7.86486598259683e-06,1.70819838386353e-06
1.35452270507813,7.92431977337571e-06,1.86625433757193e-06
1.35955810546875,7.98377356415459e-06,2.02745848992414e-06
1.36459350585938,8.04320578543327e-06,2.18827202630577e-06
1.36962890625,8.10263800671195e-06,2.34557009622028e-06
1.37466430664063,8.16204875882645e-06,2.49657738472401e-06
1.37969970703125,8.22145951094095e-06,2.63628260046327e-06
1.38473510742188,8.28084899374568e-06,2.76435559821184e-06
1.3897705078125,8.34023847655042e-06,2.87618822419025e-06
1.39480590820313,8.39960698802542e-06,2.97039711269158e-06
1.39984130859375,8.45897549950042e-06,3.0489125678359e-06
1.40487670898438,8.51832343390805e-06,3.11113292516257e-06
1.409912109375,8.57767136831568e-06,3.15200418887453e-06
1.41494750976563,8.63699921391734e-06,3.17002717440788e-06
1.41998291015625,8.696327059519e-06,3.160386173537e-06
1.42501831054688,8.75563539586461e-06,3.12672052946006e-06
1.4300537109375,8.81494373221022e-06,3.06757072598783e-06
1.43508911132813,8.87423322701496e-06,2.98678681576778e-06
1.44012451171875,8.93352272181971e-06,2.88039984649739e-06
1.44515991210938,8.99279412744459e-06,2.75640739531651e-06
1.4501953125,9.05206553306947e-06,2.61133007197653e-06
1.45523071289063,9.11131968262387e-06,2.45197562395757e-06
1.46026611328125,9.17057383217827e-06,2.27803615158797e-06
1.46530151367188,9.22981163526435e-06,2.09921171768479e-06
1.4703369140625,9.28904943835043e-06,1.91759974742474e-06
1.47537231445313,9.34827187647101e-06,1.7396097649995e-06
1.48040771484375,9.40749431459159e-06,1.56195005939381e-06
1.48544311523438,9.46670243624428e-06,1.39797813058472e-06
1.490478515625,9.52591055789698e-06,1.2416289907705e-06
1.49551391601563,9.58510547337904e-06,1.10093496730008e-06
1.50054931640625,9.6443003888611e-06,9.72461186152432e-07
1.50558471679688,9.70348326481044e-06,8.58359880650871e-07
1.5106201171875,9.76266614075978e-06,7.57945246550826e-07
1.51565551757813,9.82183819445889e-06,6.68163137217247e-07
1.52069091796875,9.881010248158e-06,5.89306585073874e-07
1.52572631835938,9.94017274162834e-06,5.20169731653591e-07
1.53076171875,9.99933523509867e-06,4.57493092823406e-07
1.53579711914063,1.00584894690141e-05,4.03002367599797e-07
1.54083251953125,1.01176437029295e-05,3.52408908846697e-07
1.54586791992188,1.0176791010378e-05,3.05455421575449e-07
1.5509033203125,1.02359383178265e-05,2.6286158832206e-07
1.55593872070313,1.02950800579496e-05,2.22373882966253e-07
1.56097412109375,1.03542217980727e-05,1.86377942356117e-07
1.56600952148438,1.04133593496137e-05,1.51416654005071e-07
1.571044921875,1.04724969011547e-05,1.16904542128594e-07
1.57608032226563,1.05316316559449e-05,8.19064173100156e-08
1.58111572265625,1.0590766410735e-05,4.88106869719596e-08
1.58615112304688,1.06498997671498e-05,2.06176630111983e-08
1.5911865234375,1.07090331235646e-05,-1.97386609025391e-09
1.59622192382813,1.07681664799793e-05,-2.10248276862973e-08
1.60125732421875,1.08272998363941e-05,-2.90973878010088e-08
1.60629272460938,1.08935467608563e-05,-3.71495366612635e-08
1.611328125,1.09597936853186e-05,-3.68522875236822e-08
1.61636352539063,1.10433570234291e-05,-4.67110505867905e-08
1.62139892578125,1.11269203615395e-05,-4.65822426271731e-08
1.62643432617188,1.12240481686283e-05,-5.05455644615875e-08
1.6314697265625,1.1321175975717e-05,-4.98717997497368e-08
1.63650512695313,1.14292524593733e-05,-5.82046839065953e-08
1.64154052734375,1.15373289430296e-05,-5.81089036289314e-08
1.64657592773438,1.16633526690595e-05,-6.79148224009121e-08
1.651611328125,1.17893763950893e-05,-6.84597791531471e-08
1.65664672851563,1.19412046490294e-05,-8.33684747869416e-08
1.66168212890625,1.20930329029694e-05,-8.27673709753892e-08
1.66671752929688,1.22723567021358e-05,-9.65564281909602e-08
1.6717529296875,1.24516805013021e-05,-9.7676066609182e-08
1.67678833007813,1.26654785948914e-05,-1.1612202698019e-07
1.68182373046875,1.28792766884808e-05,-1.18001302083341e-07
1.68685913085938,1.31352973706795e-05,-1.38019380115339e-07
1.69189453125,1.33913180528781e-05,-1.38656814377041e-07
1.69692993164063,1.36929136334044e-05,-1.62938766149224e-07
1.70196533203125,1.39945092139306e-05,-1.63202987604854e-07
1.70700073242188,1.43476378866088e-05,-1.89925685073398e-07
1.7120361328125,1.47007665592871e-05,-1.90279081270302e-07
1.71707153320313,1.5077154564135e-05,-1.86108923577658e-07
1.72210693359375,1.5453542568983e-05,-1.58502322770836e-07
1.72714233398438,1.58299305738309e-05,-1.02042739009465e-07
1.732177734375,1.62063185786788e-05,-2.57004907121077e-08
1.73721313476563,1.65827065835268e-05,6.19240137405439e-08
1.74224853515625,1.69590945883747e-05,1.62112248408305e-07
1.74728393554688,1.73354825932226e-05,2.64889853341213e-07
1.7523193359375,1.77118705980706e-05,3.56755112156696e-07
1.75735473632813,1.80882586029185e-05,4.36201962557684e-07
1.76239013671875,1.84646466077664e-05,4.87760238317161e-07
1.76742553710938,1.88410346126144e-05,5.1136388407123e-07
1.7724609375,1.92174226174623e-05,4.95083301098296e-07
1.77749633789063,1.95938106223103e-05,4.37808759284721e-07
1.78253173828125,1.99701986271582e-05,3.39883746522825e-07
1.78756713867188,2.03465866320061e-05,1.80289446017428e-07
1.7926025390625,2.0722974636854e-05,-4.64303152901919e-08
1.79763793945313,2.1099362641702e-05,-3.2995768955777e-07
